date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus
24/03/2011,0.9786,1.6565,0.9748,6.5580,5.2516,7.7937,44.69,80.82,1118.60,3.0265,11.953,1.3307,5.5402,1.2603,6.8536,110.300,6.3073,0.9061,29.570,30.230,0.6189,4.289
25/03/2011,0.9726,1.6560,0.9779,6.5568,5.2714,7.7931,44.60,81.12,1110.70,3.0250,11.933,1.3238,5.5761,1.2605,6.8422,110.300,6.3552,0.9143,29.430,30.230,0.6217,4.289
28/03/2011,0.9727,1.6591,0.9757,6.5643,5.2853,7.7996,44.80,81.67,1111.50,3.0250,11.956,1.3256,5.5854,1.2612,6.8652,110.350,6.3674,0.9169,29.480,30.280,0.6241,4.289
29/03/2011,0.9743,1.6559,0.9758,6.5600,5.2929,7.7935,44.70,82.38,1112.20,3.0285,11.965,1.3233,5.6072,1.2620,6.8651,110.350,6.3544,0.9205,29.470,30.320,0.6257,4.289
30/03/2011,0.9691,1.6274,0.9715,6.5558,5.2899,7.7843,44.75,82.98,1100.50,3.0255,11.921,1.3122,5.5881,1.2621,6.8105,110.300,6.3360,0.9213,29.470,30.320,0.6235,4.289
31/03/2011,0.9654,1.6287,0.9717,6.5483,5.2569,7.7750,44.54,82.76,1097.25,3.0250,11.917,1.3091,5.5334,1.2600,6.7675,110.370,6.3134,0.9157,29.400,30.240,0.6231,4.289
01/04/2011,0.9627,1.6156,0.9629,6.5477,5.2455,7.7784,44.44,84.05,1086.70,3.0255,11.829,1.3041,5.4971,1.2606,6.7020,110.300,6.2937,0.9243,29.250,30.260,0.6199,4.289
04/04/2011,0.9660,1.6099,0.9677,6.5385,5.2436,7.7712,44.30,83.98,1086.45,3.0254,11.855,1.3036,5.4964,1.2602,6.6901,110.350,6.3126,0.9224,29.240,30.200,0.6200,4.289
05/04/2011,0.9666,1.6083,0.9635,6.5390,5.2391,7.7715,44.30,84.65,1086.50,3.0250,11.822,1.2984,5.4652,1.2605,6.7183,110.300,6.3186,0.9242,29.310,30.170,0.6142,4.289
06/04/2011,0.9592,1.6021,0.9587,6.5440,5.2014,7.7729,44.06,85.26,1084.00,3.0240,11.787,1.2847,5.4561,1.2602,6.6875,110.200,6.2971,0.9172,28.990,30.130,0.6130,4.289
07/04/2011,0.9564,1.5925,0.9593,6.5420,5.2194,7.7700,44.18,84.98,1088.60,3.0280,11.792,1.2865,5.4745,1.2611,6.6901,110.330,6.3223,0.9178,28.940,30.070,0.6133,4.289
08/04/2011,0.9496,1.5765,0.9564,6.5350,5.1652,7.7671,44.05,84.99,1082.00,3.0215,11.746,1.2788,5.3976,1.2570,6.6455,110.350,6.2176,0.9105,28.920,30.010,0.6120,4.289
11/04/2011,0.9493,1.5790,0.9547,6.5381,5.1591,7.7682,44.33,84.58,1085.50,3.0190,11.741,1.2794,5.4272,1.2556,6.6474,110.250,6.2449,0.9067,28.980,30.060,0.6103,4.289
12/04/2011,0.9551,1.5895,0.9624,6.5402,5.1595,7.7729,44.17,83.79,1091.80,3.0260,11.823,1.2739,5.4702,1.2588,6.7292,110.350,6.2989,0.8980,29.080,30.160,0.6149,4.289
13/04/2011,0.9520,1.5923,0.9638,6.5333,5.1509,7.7753,44.46,83.59,1086.30,3.0230,11.806,1.2660,5.4367,1.2556,6.7751,110.350,6.2494,0.8939,29.000,30.140,0.6141,4.289
14/04/2011,0.9503,1.5825,0.9626,6.5310,5.1570,7.7734,44.39,83.23,1086.55,3.0215,11.760,1.2626,5.4148,1.2480,6.8560,110.350,6.2235,0.8924,29.000,30.130,0.6116,4.289
15/04/2011,0.9471,1.5721,0.9615,6.5317,5.1634,7.7733,44.26,83.13,1087.00,3.0215,11.702,1.2545,5.3830,1.2424,6.8265,110.350,6.1947,0.8935,29.040,30.120,0.6126,4.289
18/04/2011,0.9533,1.5950,0.9689,6.5286,5.2464,7.7763,44.36,82.43,1088.00,3.0220,11.779,1.2708,5.4893,1.2489,6.8700,110.350,6.3130,0.8986,29.080,30.100,0.6162,4.289
19/04/2011,0.9517,1.5800,0.9572,6.5303,5.2086,7.7774,44.49,82.41,1085.70,3.0230,11.696,1.2700,5.4280,1.2450,6.8335,110.350,6.2315,0.8990,29.070,30.030,0.6129,4.289
20/04/2011,0.9366,1.5683,0.9523,6.5254,5.1383,7.7705,44.33,82.58,1076.50,3.0150,11.620,1.2541,5.3517,1.2385,6.7729,110.250,6.1234,0.8914,29.000,29.930,0.6096,4.289
21/04/2011,0.9305,1.5635,0.9518,6.4920,5.1126,7.7669,44.26,81.81,1079.50,3.0070,11.606,1.2467,5.3494,1.2341,6.7135,110.150,6.0854,0.8821,28.850,29.890,0.6034,4.289
22/04/2011,0.9315,1.5660,0.9535,6.5067,5.1271,7.7707,44.36,81.92,1080.80,3.0030,11.602,1.2477,5.3743,1.2338,6.7025,110.040,6.1160,0.8865,28.880,29.890,0.6054,4.289
25/04/2011,0.9331,1.5701,0.9541,6.5277,5.1157,7.7717,44.41,81.93,1081.10,2.9920,11.618,1.2506,5.3559,1.2355,6.7300,110.150,6.0838,0.8806,28.890,29.920,0.6062,4.289
26/04/2011,0.9283,1.5636,0.9508,6.5270,5.0969,7.7707,44.51,81.93,1083.60,2.9880,11.574,1.2422,5.3231,1.2321,6.6920,110.150,6.1023,0.8803,28.900,29.950,0.6073,4.289
27/04/2011,0.9268,1.5685,0.9550,6.5112,5.0864,7.7690,44.00,82.60,1078.80,2.9770,11.595,1.2477,5.3275,1.2327,6.6503,110.050,6.0907,0.8807,28.860,29.950,0.6050,4.289
28/04/2011,0.9180,1.5870,0.9513,6.5010,5.0442,7.7693,44.42,81.57,1072.90,2.9640,11.549,1.2488,5.2727,1.2292,6.6250,109.650,6.0340,0.8736,28.680,29.920,0.6011,4.289
29/04/2011,0.9143,1.5670,0.9486,6.4900,5.0315,7.7673,44.24,81.31,1068.40,2.9610,11.524,1.2395,5.2398,1.2230,6.5810,109.850,6.0258,0.8666,28.670,29.860,0.5991,4.289
02/05/2011,0.9116,1.5745,0.9492,6.4920,5.0149,7.7652,44.27,81.23,1065.50,2.9610,11.505,1.2364,5.2247,1.2222,6.5730,109.850,5.9968,0.8640,28.670,29.810,0.5992,4.289
03/05/2011,0.9157,1.5835,0.9489,6.4955,5.0127,7.7671,44.47,81.02,1071.30,2.9730,11.558,1.2421,5.2447,1.2250,6.6234,109.750,6.0239,0.8609,28.560,29.960,0.6047,4.289
04/05/2011,0.9289,1.6030,0.9579,6.4925,5.0183,7.7700,44.35,80.69,1076.30,2.9740,11.630,1.2663,5.3154,1.2312,6.6525,109.730,6.0808,0.8582,28.560,30.030,0.6052,4.289
05/05/2011,0.9397,1.6172,0.9667,6.4931,5.1125,7.7717,44.76,80.12,1081.30,2.9975,11.693,1.2711,5.4465,1.2382,6.7450,109.650,6.1901,0.8698,28.620,30.160,0.6088,4.289
06/05/2011,0.9291,1.6037,0.9616,6.4925,5.1454,7.7697,44.72,80.51,1085.10,3.0010,11.583,1.2572,5.4640,1.2337,6.6501,109.750,6.2262,0.8732,28.600,30.150,0.6091,4.289
09/05/2011,0.9299,1.6210,0.9660,6.4937,5.2126,7.7717,44.68,80.66,1081.00,2.9865,11.630,1.2621,5.4937,1.2335,6.7510,109.750,6.2712,0.8753,28.610,30.190,0.6121,4.289
10/05/2011,0.9257,1.6069,0.9611,6.4915,5.1922,7.7725,44.75,80.75,1082.20,2.9870,11.592,1.2610,5.4460,1.2335,6.7809,109.700,6.2357,0.8805,28.590,30.160,0.6123,4.289
11/05/2011,0.9297,1.6190,0.9581,6.4915,5.2249,7.7699,44.59,80.78,1076.00,2.9790,11.604,1.2637,5.4745,1.2321,6.8400,109.650,6.2852,0.8846,28.500,30.120,0.6093,4.289
12/05/2011,0.9388,1.6192,0.9656,6.4986,5.2400,7.7719,44.98,80.75,1088.00,3.0120,11.670,1.2552,5.5152,1.2410,6.8910,109.700,6.3036,0.8842,28.580,30.270,0.6139,4.289
13/05/2011,0.9465,1.6382,0.9708,6.4977,5.2725,7.7724,44.86,80.76,1086.80,3.0000,11.746,1.2732,5.5584,1.2458,7.0201,109.720,6.3745,0.8907,28.640,30.230,0.6181,1.289
16/05/2011,0.9416,1.6266,0.9701,6.5073,5.2444,7.7771,45.15,80.82,1091.70,3.0420,11.722,1.2739,5.5326,1.2500,6.9781,109.750,6.3202,0.8818,28.800,30.280,0.6158,4.289
17/05/2011,0.9489,1.6335,0.9772,6.5057,5.2667,7.7744,45.13,81.39,1088.30,3.0400,11.766,1.2850,5.6138,1.2494,6.9947,109.750,6.3593,0.8848,28.840,30.310,0.6171,4.289
18/05/2011,0.9419,1.6115,0.9722,6.5029,5.2262,7.7745,45.06,81.37,1087.60,3.0310,11.717,1.2669,5.5512,1.2408,6.9170,109.750,6.2968,0.8792,28.840,30.230,0.6193,4.289
19/05/2011,0.9422,1.6179,0.9703,6.5042,5.2324,7.7743,44.90,81.78,1086.00,3.0295,11.672,1.2692,5.5281,1.2399,6.8888,109.700,6.2788,0.8840,28.820,30.260,0.6181,4.289
20/05/2011,0.9395,1.6155,0.9735,6.4917,5.2615,7.7733,44.99,81.64,1082.70,3.0100,11.656,1.2604,5.5384,1.2384,6.9044,109.770,6.3104,0.8776,28.810,30.250,0.6164,4.289
23/05/2011,0.9527,1.6345,0.9791,6.5050,5.3203,7.7772,45.22,81.81,1097.80,3.0580,11.734,1.2689,5.6176,1.2488,7.0215,109.880,6.3796,0.8831,28.900,30.400,0.6210,4.289
24/05/2011,0.9474,1.6287,0.9773,6.4990,5.2848,7.7767,45.21,82.12,1093.20,3.0485,11.699,1.2538,5.5589,1.2460,6.9967,109.950,6.3332,0.8800,28.920,30.380,0.6179,4.289
25/05/2011,0.9490,1.6264,0.9765,6.4930,5.2863,7.7813,45.32,81.96,1101.60,3.0600,11.682,1.2500,5.5564,1.2460,7.0276,109.900,6.3157,0.8720,28.990,30.420,0.6144,4.289
26/05/2011,0.9443,1.6232,0.9809,6.4913,5.2915,7.7855,45.33,81.44,1089.00,3.0430,11.691,1.2372,5.5257,1.2461,6.9875,109.850,6.3194,0.8666,28.890,30.420,0.6118,4.289
27/05/2011,0.9336,1.5985,0.9771,6.4920,5.2182,7.7839,45.17,80.75,1082.20,3.0250,11.611,1.2214,5.4205,1.2360,6.9050,109.820,6.2244,0.8520,28.870,30.300,0.6063,4.289
30/05/2011,,,,,,,,,,,,,,,6.9050,,,,,,,
31/05/2011,0.9381,1.5833,0.9688,6.4786,5.1847,7.7777,45.04,81.29,1078.00,3.0080,11.579,1.2149,5.3822,1.2342,6.8185,109.650,6.1779,0.8525,28.640,30.310,0.6083,4.289
01/06/2011,0.9332,1.5831,0.9713,6.4780,5.1662,7.7767,44.84,80.82,1076.20,3.0080,11.636,1.2160,5.3791,1.2310,6.7763,109.650,6.1812,0.8401,28.580,30.200,0.6101,4.289
02/06/2011,0.9419,1.5813,0.9794,6.4824,5.1669,7.7797,44.86,80.98,1081.40,3.0150,11.684,1.2294,5.4010,1.2356,6.7661,109.700,6.2300,0.8438,28.770,30.300,0.6126,4.289
03/06/2011,0.9334,1.5722,0.9768,6.4796,5.1046,7.7771,44.82,80.38,1077.00,3.0080,11.659,1.2264,5.3392,1.2292,6.7120,109.700,6.1414,0.8352,28.660,30.270,0.6099,4.289
06/06/2011,0.9314,1.5799,0.9784,6.4796,5.0982,7.7790,44.78,80.19,1078.55,3.0040,11.693,1.2249,5.3565,1.2287,6.7590,109.550,6.1651,0.8360,28.620,30.260,0.6112,4.289
07/06/2011,0.9334,1.5748,0.9743,6.4810,5.0802,7.7787,44.67,80.21,1081.80,3.0035,11.735,1.2183,5.3442,1.2283,6.7210,109.500,6.1431,0.8388,28.720,30.280,0.6081,4.289
08/06/2011,0.9403,1.5810,0.9778,6.4754,5.1112,7.7814,44.72,79.87,1080.00,3.0150,11.792,1.2246,5.3869,1.2315,6.7291,109.420,6.1754,0.8369,28.710,30.380,0.6105,4.289
09/06/2011,0.9397,1.5832,0.9732,6.4757,5.1311,7.7826,44.64,80.07,1082.80,3.0205,11.779,1.2055,5.4087,1.2292,6.7260,109.400,6.2142,0.8412,28.710,30.390,0.6104,4.289
10/06/2011,0.9463,1.5974,0.9769,6.4801,5.1913,7.7826,44.72,80.26,1084.00,3.0190,11.867,1.2140,5.4756,1.2345,6.7941,109.470,6.3241,0.8419,28.780,30.420,0.6152,4.289
13/06/2011,0.9468,1.5892,0.9778,6.4830,5.1908,7.7851,44.85,80.16,1085.20,3.0400,11.880,1.2291,5.4448,1.2371,6.7925,109.500,6.3495,0.8369,28.820,30.460,0.6132,4.289
14/06/2011,0.9354,1.5808,0.9684,6.4794,5.1535,7.7841,44.74,80.50,1082.40,3.0290,11.799,1.2219,5.3930,1.2307,6.7550,109.500,6.3130,0.8444,28.840,30.420,0.6102,4.289
15/06/2011,0.9415,1.5940,0.9778,6.4820,5.2449,7.7895,44.79,80.71,1083.00,3.0310,11.882,1.2356,5.5163,1.2365,6.8219,109.500,6.4535,0.8508,28.820,30.510,0.6166,4.289
16/06/2011,0.9487,1.6106,0.9842,6.4746,5.2694,7.7976,44.88,80.70,1091.15,3.0470,11.972,1.2449,5.5402,1.2405,6.8724,109.550,6.4909,0.8507,28.920,30.590,0.6200,4.289
17/06/2011,0.9416,1.5960,0.9797,6.4700,5.2068,7.7921,44.76,80.10,1085.80,3.0355,11.904,1.2335,5.5083,1.2332,6.7606,109.520,6.3990,0.8462,28.990,30.530,0.6178,4.289
20/06/2011,0.9446,1.5932,0.9785,6.4720,5.2076,7.7929,44.92,80.26,1082.25,3.0425,11.884,1.2318,5.5352,1.2349,6.7771,109.550,6.3952,0.8416,28.950,30.540,0.6171,4.289
21/06/2011,0.9436,1.5882,0.9722,6.4650,5.1801,7.7899,44.84,80.15,1078.45,3.0280,11.807,1.2315,5.4950,1.2312,6.7275,109.550,6.3567,0.8433,28.860,30.460,0.6161,4.289
22/06/2011,0.9405,1.5872,0.9725,6.4628,5.1781,7.7891,44.82,80.06,1073.85,3.0231,11.779,1.2226,5.4427,1.2306,6.7602,109.550,6.3538,0.8356,28.840,30.380,0.6199,4.289
23/06/2011,0.9538,1.5904,0.9800,6.4676,5.2640,7.7906,44.89,80.45,1082.85,3.0300,11.869,1.2335,5.5104,1.2385,6.8612,109.550,6.5030,0.8379,28.860,30.580,0.6259,4.289
24/06/2011,0.9503,1.5949,0.9847,6.4737,5.2564,7.7874,44.99,80.32,1078.70,3.0380,11.883,1.2318,5.4783,1.2372,6.8899,109.550,6.4782,0.8373,28.880,30.690,0.6256,4.289
27/06/2011,0.9579,1.5941,0.9859,6.4815,5.2220,7.7873,44.94,80.89,1084.95,3.0560,11.894,1.2408,5.4629,1.2412,6.8750,109.600,6.4393,0.8367,28.940,30.900,0.6261,4.289
28/06/2011,0.9505,1.5790,0.9819,6.4699,5.1910,7.7843,45.00,80.85,1080.30,3.0470,11.838,1.2344,5.4261,1.2387,6.8341,109.550,6.4384,0.8298,28.900,30.940,0.6244,4.289
29/06/2011,0.9369,1.5690,0.9703,6.4633,5.1699,7.7819,44.78,80.80,1073.00,3.0330,11.768,1.2158,5.3863,1.2327,6.8215,109.550,6.3526,0.8349,28.900,30.790,0.6223,4.289
30/06/2011,0.9318,1.5595,0.9642,6.4635,5.1355,7.7814,44.59,80.64,1066.30,3.0180,11.719,1.2071,5.3749,1.2273,6.7563,109.450,6.3027,0.8413,28.790,30.700,0.6224,4.289
01/07/2011,0.9299,1.5558,0.9608,6.4645,5.1415,7.7802,44.62,80.81,1065.05,3.0080,11.629,1.2088,5.3670,1.2264,6.7225,109.450,6.2746,0.8479,28.750,30.760,0.6223,4.289
04/07/2011,,,,,,,,,,,,,,,6.7225,,,,,,,
05/07/2011,0.9348,1.5636,0.9608,6.4660,5.1537,7.7803,44.35,81.14,1065.00,3.0070,11.623,1.2074,5.3499,1.2274,6.7301,109.480,6.2613,0.8452,28.770,30.460,0.6217,4.289
06/07/2011,0.9349,1.5655,0.9656,6.4670,5.2052,7.7817,44.48,80.90,1066.50,3.0103,11.636,1.2074,5.4022,1.2287,6.7402,109.480,6.3427,0.8393,28.830,30.450,0.6251,4.289
07/07/2011,0.9290,1.5543,0.9585,6.4655,5.1966,7.7828,44.32,81.26,1063.90,3.0080,11.573,1.2042,5.3888,1.2230,6.6771,109.450,6.3230,0.8440,28.810,30.280,0.6263,4.289
08/07/2011,0.9322,1.5631,0.9627,6.4645,5.2336,7.7818,44.41,80.64,1056.90,2.9915,11.628,1.1998,5.4169,1.2217,6.7045,109.470,6.3898,0.8376,28.750,30.220,0.6238,4.289
11/07/2011,0.9379,1.5776,0.9663,6.4671,5.3141,7.7885,44.48,80.37,1057.60,3.0080,11.727,1.2054,5.5174,1.2272,6.8278,109.450,6.5488,0.8351,28.820,30.300,0.6277,4.289
12/07/2011,0.9411,1.5760,0.9667,6.4720,5.3203,7.7939,44.60,79.53,1064.05,3.0310,11.789,1.2182,5.5641,1.2248,6.8749,109.560,6.5498,0.8335,28.910,30.310,0.6274,4.289
13/07/2011,0.9291,1.5708,0.9582,6.4675,5.2634,7.7885,44.52,78.99,1055.10,3.0180,11.711,1.1962,5.5070,1.2176,6.8224,109.550,6.4668,0.8213,28.870,30.070,0.6207,4.289
14/07/2011,0.9310,1.5733,0.9584,6.4590,5.2582,7.7892,44.50,79.11,1055.55,3.0040,11.709,1.1844,5.5341,1.2175,6.8430,109.450,6.4937,0.8167,28.810,30.060,0.6202,4.289
15/07/2011,0.9384,1.5740,0.9542,6.4610,5.2666,7.7933,44.51,79.03,1058.00,3.0050,11.712,1.1850,5.5507,1.2173,6.8926,109.480,6.4911,0.8158,28.870,30.060,0.6192,4.289
18/07/2011,0.9465,1.5833,0.9616,6.4688,5.3101,7.7964,44.60,79.10,1061.85,3.0125,11.797,1.1867,5.6110,1.2192,6.9958,109.450,6.5991,0.8177,28.930,30.010,0.6241,4.289
19/07/2011,0.9347,1.5675,0.9505,6.4631,5.2667,7.7942,44.48,78.91,1059.60,3.0050,11.704,1.1688,5.5311,1.2152,6.9536,109.450,6.5170,0.8166,28.880,29.880,0.6198,4.289
20/07/2011,0.9322,1.5655,0.9479,6.4581,5.2531,7.7912,44.44,78.76,1053.95,2.9960,11.671,1.1697,5.4960,1.2138,6.8897,109.450,6.4620,0.8204,28.860,29.880,0.6196,4.289
21/07/2011,0.9228,1.5538,0.9449,6.4535,5.1868,7.7919,44.40,78.47,1054.50,2.9935,11.620,1.1586,5.4139,1.2102,6.7951,109.450,6.3195,0.8172,28.880,29.870,0.6135,4.289
22/07/2011,0.9216,1.5509,0.9500,6.4464,5.1869,7.7903,44.34,78.44,1050.25,2.9735,11.624,1.1567,5.4084,1.2082,6.7782,109.400,6.3402,0.8166,28.810,29.760,0.6128,4.289
25/07/2011,0.9214,1.5402,0.9448,6.4450,5.1910,7.7920,44.39,78.31,1053.45,2.9715,11.663,1.1545,5.4170,1.2070,6.7564,109.450,6.3340,0.8062,28.850,29.730,0.6141,4.289
26/07/2011,0.9139,1.5375,0.9448,6.4411,5.1420,7.7904,44.10,78.04,1049.20,2.9535,11.623,1.1485,5.3535,1.2034,6.6719,109.400,6.2573,0.8027,28.820,29.680,0.6101,4.289
27/07/2011,0.9069,1.5660,0.9474,6.4428,5.1842,7.7909,44.15,77.99,1052.50,2.9410,11.648,1.1501,5.3946,1.2031,6.6700,109.450,6.3244,0.8023,28.770,29.730,0.6114,4.289
28/07/2011,0.9070,1.5620,0.9483,6.4418,5.2078,7.7919,44.03,77.87,1051.55,2.9470,11.673,1.1460,5.4045,1.2021,6.6910,109.420,6.3337,0.8041,28.830,29.700,0.6121,4.289
29/07/2011,0.9090,1.5495,0.9539,6.4360,5.1779,7.7942,44.20,77.18,1054.00,2.9640,11.724,1.1395,5.3750,1.2031,6.7061,109.400,6.2860,0.7881,28.880,29.740,0.6077,4.289
01/08/2011,0.9149,1.5610,0.9593,6.4337,5.2457,7.7906,44.06,76.87,1051.30,2.9370,11.753,1.1438,5.4110,1.2050,6.7470,109.300,6.3514,0.7813,28.800,29.730,0.6143,4.289
02/08/2011,0.9225,1.5651,0.9577,6.4379,5.2333,7.7945,44.26,77.13,1052.40,2.9570,11.763,1.1465,5.3818,1.2044,6.7450,109.250,6.3427,0.7712,28.860,29.740,0.6140,4.289
03/08/2011,0.9327,1.5645,0.9632,6.4340,5.1997,7.7988,44.31,76.87,1058.85,2.9650,11.838,1.1587,5.3618,1.2065,6.7365,109.670,6.3466,0.7660,28.920,29.740,0.6095,4.289
04/08/2011,0.9509,1.5790,0.9765,6.4377,5.2613,7.8014,44.56,79.01,1061.50,2.9790,12.008,1.1836,5.4855,1.2195,6.9213,109.630,6.5030,0.7674,28.940,29.840,0.6132,4.289
05/08/2011,0.9634,1.5993,0.9843,6.4401,5.2609,7.8065,44.73,78.48,1067.20,3.0080,12.040,1.2022,5.5212,1.2214,6.9446,109.680,6.5227,0.7600,29.010,29.860,0.6112,4.289
08/08/2011,0.9661,1.5990,0.9889,6.4342,5.2306,7.8047,45.00,77.53,1082.90,3.0170,12.177,1.2024,5.4593,1.2171,7.0875,109.740,6.4612,0.7553,28.980,29.870,0.6115,4.289
09/08/2011,0.9812,1.6290,0.9893,6.4304,5.2310,7.8087,45.20,77.16,1087.45,3.0230,12.344,1.2192,5.5121,1.2146,7.3012,109.750,6.5263,0.7313,29.020,29.910,0.6175,4.289
10/08/2011,0.9794,1.6240,0.9909,6.4172,5.2485,7.8057,45.25,76.41,1080.10,3.0040,12.385,1.2315,5.5248,1.2177,7.2575,109.650,6.5620,0.7296,28.950,29.880,0.6185,4.289
11/08/2011,0.9738,1.6277,0.9891,6.3935,5.2354,7.7928,45.29,76.68,1078.20,2.9965,12.410,1.2140,5.5102,1.2116,7.2286,109.600,6.4880,0.7559,28.980,29.960,0.6162,4.289
12/08/2011,0.9660,1.6125,0.9879,6.3892,5.2314,7.7930,45.39,76.79,1078.90,2.9990,12.283,1.2021,5.5205,1.2110,7.1815,109.600,6.4989,0.7711,28.970,29.960,0.6141,4.289
15/08/2011,0.9544,1.5937,0.9838,6.3902,5.1532,7.7930,45.23,76.73,1078.80,2.9810,12.250,1.2058,5.4342,1.2035,7.1182,109.300,6.3999,0.7802,28.940,29.840,0.6102,4.289
16/08/2011,0.9532,1.5871,0.9816,6.3818,5.1658,7.7904,45.25,76.76,1068.05,2.9790,12.249,1.1950,5.4258,1.2007,7.1072,109.800,6.3917,0.7926,28.920,29.830,0.6089,4.289
17/08/2011,0.9485,1.5841,0.9818,6.3839,5.1606,7.7895,45.30,76.46,1068.55,2.9740,12.188,1.1923,5.3936,1.2025,7.0868,109.800,6.3392,0.7891,28.950,29.830,0.6027,4.289
18/08/2011,0.9622,1.6046,0.9899,6.3873,5.2004,7.7949,45.71,76.52,1076.75,2.9800,12.357,1.2102,5.4756,1.2153,7.2230,109.900,6.4427,0.7904,28.970,29.880,0.6065,4.289
19/08/2011,0.9575,1.5986,0.9848,6.3910,5.1693,7.7967,45.66,76.46,1087.20,2.9800,12.233,1.2132,5.4514,1.2080,7.1728,109.900,6.3681,0.7856,29.000,29.810,0.6044,4.289
22/08/2011,0.9600,1.6058,0.9901,6.4004,5.1781,7.7989,45.56,76.77,1083.15,2.9630,12.323,1.2137,5.4446,1.2085,7.2250,109.900,6.3523,0.7877,29.010,29.820,0.6078,4.289
23/08/2011,0.9515,1.5991,0.9876,6.3975,5.1617,7.7970,45.62,76.59,1077.20,2.9635,12.316,1.1977,5.4265,1.2038,7.1985,109.950,6.3294,0.7891,28.960,29.830,0.6057,4.289
24/08/2011,0.9550,1.6051,0.9878,6.3880,5.1729,7.7950,45.89,76.78,1083.65,2.9750,12.422,1.2076,5.4282,1.2055,7.2460,109.900,6.3176,0.7950,29.010,29.910,0.6107,4.289
25/08/2011,0.9563,1.6115,0.9842,6.3900,5.1807,7.7951,46.04,77.38,1088.25,2.9870,12.416,1.2064,5.4184,1.2105,7.2159,109.950,6.3272,0.7959,29.000,29.990,0.6139,4.289
26/08/2011,0.9458,1.6055,0.9854,6.3860,5.1498,7.7962,46.15,76.62,1079.50,2.9850,12.466,1.1901,5.3661,1.2035,7.1301,109.950,6.2952,0.8055,29.030,29.960,0.6127,4.289
29/08/2011,0.9417,1.5957,0.9778,6.3809,5.1341,7.7944,45.95,76.96,1073.45,2.9810,12.416,1.1836,5.3533,1.2052,7.0426,109.850,6.2921,0.8188,29.020,29.970,0.6098,4.289
30/08/2011,0.9367,1.5867,0.9791,6.3802,5.1618,7.7940,46.01,76.75,1072.15,2.9810,12.483,1.1716,5.3568,1.2063,7.0851,109.700,6.3516,0.8173,29.020,29.990,0.6143,4.289
31/08/2011,0.9344,1.5841,0.9783,6.3778,5.1710,7.7876,45.79,76.50,1063.90,2.9810,12.326,1.1695,5.3490,1.2031,7.0010,109.650,6.3223,0.8038,28.990,29.940,0.6147,4.289
01/09/2011,0.9302,1.6005,0.9751,6.3812,5.2144,7.7830,45.66,76.81,1061.40,2.9880,12.256,1.1741,5.3920,1.2023,6.9965,109.980,6.3742,0.7951,28.930,29.950,0.6181,4.289
02/09/2011,0.9366,1.6345,0.9815,6.3821,5.2442,7.7857,45.74,76.79,1064.85,2.9620,12.363,1.1776,5.3959,1.2045,7.0552,109.950,6.4031,0.7862,29.000,29.890,0.6177,4.289
05/09/2011,,,,,,,,,,,,,,,7.0552,,,,,,,
06/09/2011,0.9515,1.6610,0.9908,6.3901,5.3199,7.7948,46.00,77.48,1076.90,2.9800,12.520,1.2151,5.3942,1.2101,7.1631,109.960,6.4520,0.8593,29.100,29.950,0.6268,4.289
07/09/2011,0.9422,1.6543,0.9882,6.3940,5.2979,7.7939,46.07,77.39,1070.65,2.9820,12.470,1.2063,5.3870,1.2093,7.1465,109.960,6.3860,0.8599,29.100,29.980,0.6270,4.289
08/09/2011,0.9407,1.6545,0.9856,6.3833,5.3388,7.7932,46.20,77.43,1075.30,2.9900,12.500,1.1957,5.3897,1.2130,7.1618,109.960,6.3994,0.8714,29.140,30.010,0.6242,4.289
09/09/2011,0.9573,1.6798,0.9970,6.3880,5.4488,7.7934,46.64,77.31,1077.10,3.0050,12.647,1.2174,5.4840,1.2273,7.2850,110.050,6.4931,0.8840,29.200,30.060,0.6301,4.289
12/09/2011,0.9697,1.6964,0.9957,6.3877,5.4615,7.8001,47.22,77.15,1076.75,3.0288,12.775,1.2179,5.6207,1.2362,7.4039,110.050,6.6634,0.8834,29.280,30.150,0.6324,4.289
13/09/2011,0.9690,1.7132,0.9901,6.3970,5.4430,7.8040,47.49,76.88,1076.75,3.0540,12.937,1.2136,5.6431,1.2410,7.3336,110.080,6.6765,0.8795,29.470,30.170,0.6327,4.289
14/09/2011,0.9771,1.7280,0.9913,6.3910,5.4321,7.8036,47.58,76.71,1107.45,3.0772,12.954,1.2171,5.6696,1.2453,7.3625,109.960,6.7220,0.8772,29.570,30.270,0.6340,4.289
15/09/2011,0.9696,1.7115,0.9867,6.3904,5.3740,7.7900,47.54,76.70,1113.25,3.0880,12.908,1.2120,5.5906,1.2442,7.3867,110.050,6.6150,0.8705,29.620,30.320,0.6326,4.289
16/09/2011,0.9634,1.7097,0.9813,6.3833,5.4023,7.7942,47.27,76.89,1112.40,3.0880,12.968,1.2032,5.5875,1.2397,7.4350,109.960,6.6457,0.8753,29.540,30.330,0.6328,4.289
19/09/2011,0.9788,1.7866,0.9897,6.3864,5.4595,7.7978,47.72,76.48,1139.40,3.1135,13.186,1.2158,5.7031,1.2632,7.7170,109.960,6.7191,0.8839,29.730,30.540,0.6380,4.289
