date,exusal,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exusnz,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exusuk,exukus,exvzus,exauus,exbeus,exfnus,exfrus,exgeus,exgrus,exusir,exirus,exitus,exneus,expous,exspus,exusec,execus,exuseu,exeuus,twexb,twexm,twexo,indexgx
13-May-10,"0,8998","11,114","17,721","10,148","68,278","59,185","77,813",45,"92,7","1129,2","3,186","12,358","0,7176","13,935","61,781","13,813","7,474","113,6","7,602","11,146","31,64","32,35","14,659","0,6822","4,289",,,,,,,,,,,,,,,"12,568","0,7957","103,228","77,886","129,972",
14-May-10,"0,8886","11,254","18,035","10,343","68,263","60,026","77,822","45,2","91,94",1130,"3,19","12,582","0,7113","14,059","62,365","13,868","75,524","113,65","77,468","11,304","31,78","32,35","14,557","0,687","4,289",,,,,,,,,,,,,,,"1,239","0,8071","104,056","78,766","130,672",
17-May-10,"0,8735","11,448","18,204","1,04","68,274","60,486","78,018","45,51","92,08","1152,75","3,225","12,722","0,694","14,409","62,783","13,932","75,941","113,7","78,035","11,392","31,85","32,34","14,388","0,695","4,289",,,,,,,,,,,,,,,"12,299","0,8131","104,665","79,277","131,372",
18-May-10,"0,8727","11,459","1,798","10,329","68,273","60,204","77,969","45,51","92,52",1146,"3,211","12,597","0,6979","14,329","62,837","13,883","75,901","113,7","7,745","11,342","31,83","32,3","14,439","0,6926","4,289",,,,,,,,,,,,,,,"12,358","0,8092","104,313","78,999","130,944",
19-May-10,"0,838","11,933","18,498","1,051","68,269","60,411","77,998","46,27","91,16","1163,9","3,25","12,931","0,6707","1,491","64,329","13,997","7,857","113,65","78,712","11,564","32,04","32,35","14,349","0,6969","4,289",,,,,,,,,,,,,,,"12,317","0,8119","105,183","79,516","132,226",
20-May-10,"0,825","12,121","18,885","10,656","68,277","60,161","78,021","46,8","90,07","1193,5","3,273","13,121","0,6699","14,928","65,339","1,41","79,799","113,75","79,583","1,15","32,1","32,35","14,344","0,6972","4,289",,,,,,,,,,,,,,,"1,237","0,8084","105,644","79,588","133,178",
21-May-10,"0,8302","12,045","18,499","10,564","68,262","59,195","7,803","46,9","90,21",1193,"3,315","12,97","0,6803","14,699","64,497","1,408","78,535","113,78","77,984","11,485","32,15","32,36","14,466","0,6913","4,289",,,,,,,,,,,,,,,"12,575","0,7952","105,016","78,827","132,776",
24-May-10,"0,8324","12,013","1,852","10,587","68,286","59,984","78,006","46,97","90,49","1213,65","3,318","12,952","0,6752","1,481","64,707","14,055","7,825","113,75","78,262","11,561","32,1","32,42","14,437","0,6927","4,289",,,,,,,,,,,,,,,"12,406","0,8061","105,364","79,343","132,871",
25-May-10,"0,8172","12,237","18,785","10,776","6,831","60,593","78,008","47,49","89,89",1250,"3,365","13,14","0,6657","15,022","66,258","14,187","7,93","113,75","79,904","11,593","32,33","32,54","14,352","0,6968","4,289",,,,,,,,,,,,,,,"12,279","0,8144","106,287","80,089","133,966",
26-May-10,"0,8291","12,061","1,856","10,647","68,292","60,861","77,849","47,1","90,28","1253,2","3,315","12,987","0,6664","15,006","65,359","14,078","77,149","113,9","79,419","11,602","32,18","32,48","14,401","0,6944","4,289",,,,,,,,,,,,,,,"12,224","0,8181","105,923","79,933","133,348",
27-May-10,"0,8467","11,811","18,274","10,491","68,296","6,012","7,789","46,71","90,71","1222,95","3,292","12,853","0,6819","14,665","6,424","14,019","7,6","113,9","78,392","1,15","32,03","32,52","14,569","0,6864","4,289",,,,,,,,,,,,,,,"1,237","0,8084","105,106","79,136","132,563",
28-May-10,"0,8491","11,777","1,817","10,497","68,305","60,145","7,785","46,31","90,81","1194,5","3,292","12,863","0,6798","1,471","64,367","1,404","75,517","113,9","77,942","11,534",32,"32,55","14,492","0,69","4,289",,,,,,,,,,,,,,,"12,369","0,8085","105,024","79,195","132,297",
31-May-10,,,,,,,,,,,,,,,,,"75,517",,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Jun-10,"0,8396","1,191","18,235","10,476","68,275","60,651","77,912","47,08","91,16",1216,"3,31","12,92","0,6813","14,678","6,449","1,409","76,718","113,75","78,104","11,548","32,33","32,58","14,673","0,6815","4,289",,,,,,,,,,,,,,,"12,266","0,8153","105,379","79,396","132,833",
02-Jun-10,"0,8355","11,969","18,287","10,404","68,296","60,958","77,935","46,89","92,21","1216,5","3,292","12,839","0,6787","14,734","65,011","14,092","76,365","113,55","7,826","11,575","32,18","32,59","14,641","0,683","4,289",,,,,,,,,,,,,,,"12,206","0,8193","105,393","79,569","132,631",
03-Jun-10,"0,842","11,876","1,817","10,413","68,283","61,024","77,906","46,55","92,33","1198,5","3,263","12,753","0,6824","14,654","64,565","14,054","7,678","113,65","78,258","1,154","32,16","32,55","14,616","0,6842","4,289",,,,,,,,,,,,,,,"12,193","0,8201","105,213","79,622","132,151",
04-Jun-10,"0,8279","12,079","1,842","10,516","68,268","61,999","77,919","46,85","91,83","1201,5","3,274","12,883","0,6728","14,863","65,816","14,117","77,753","113,55","79,977","11,614","32,25","32,62","14,493","0,69","4,289",,,,,,,,,,,,,,,"11,998","0,8335","105,896","80,398","132,664",
07-Jun-10,"0,8192","12,207","18,651","10,537","68,322","62,188","78,018","47,08",92,"1235,61","3,33","12,893","0,664","1,506","6,67","14,146","77,955","113,65","80,593","11,613","32,42","32,63","14,498","0,6898","4,289",,,,,,,,,,,,,,,"11,959","0,8362","106,28","80,601","133,264",
08-Jun-10,"0,8232","12,148","18,608","10,517","68,294","6,2","7,804","46,82","91,3","1233,99","3,325","12,906","0,6652","15,033","66,539","14,156","77,427","113,65","80,499","1,151","32,43","32,6","14,422","0,6934","4,289",,,,,,,,,,,,,,,"11,995","0,8337","106,112","80,356","133,209",
09-Jun-10,"0,8337","11,995","1,838","10,395","68,285","6,176","78,013","46,95","91,54","1247,3","3,317","12,8","0,6725","1,487","6,568","1,411","77,603","113,55","79,652","11,455","32,4","32,57","14,585","0,6856","4,289",,,,,,,,,,,,,,,"12,045","0,8302","105,699","79,861","132,934",
10-Jun-10,"0,8469","11,808","1,814","10,336","68,305","61,413","77,903","46,89","91,04","1250,4","3,3","12,734","0,685","14,599","64,965","14,037","7,7","113,6","78,925","11,418","32,38","32,48","14,674","0,6815","4,289",,,,,,,,,,,,,,,"12,111","0,8257","105,304","79,394","132,666",
11-Jun-10,"0,8493","11,774","18,045","10,329","6,832","61,571","77,935","46,76","91,72","1245,9","3,281","12,676","0,689","14,514","64,787","1,403","7,71","113,48","79,337","11,521","32,4","32,44","14,545","0,6875","4,289",,,,,,,,,,,,,,,"12,077","0,828","105,361","79,646","132,456",
14-Jun-10,"0,8634","11,582","18,017","10,251","68,323","60,562","7,792","46,4","91,8","1221,2","3,246","12,596","0,7001","14,284","6,391","13,935","7,652","113,52","78,139","11,378","32,2","32,39","1,477","0,677","4,289",,,,,,,,,,,,,,,"12,277","0,8145","104,628","78,808","131,916",
15-Jun-10,"0,8616","11,606","17,902","10,287","68,323","60,318","77,917","46,41","91,25",1229,"3,267","12,578","0,6965","14,358","63,658","1,394","75,742","113,52","77,515","1,131","32,28","32,4","14,827","0,6744","4,289",,,,,,,,,,,,,,,"12,327","0,8112","104,525","78,642","131,908",
16-Jun-10,"0,8648","11,563","17,854","10,236","68,323","6,036","77,909","46,43","91,39",1211,"3,256","12,586","0,6991","14,304","63,892","13,939","7,571","113,4","7,787","11,267","32,22","32,38","14,838","0,6739","4,289",,,,,,,,,,,,,,,"12,323","0,8115","104,382","78,539","131,721",
17-Jun-10,"0,8648","11,563","17,819","10,283","6,829","60,145","77,859","46,22","90,92","1212,8","3,265","12,584","0,7023","14,239","63,749","1,392","75,815","113,5","77,483","11,137","32,22","32,38","14,806","0,6754","4,289",,,,,,,,,,,,,,,"12,365","0,8087","104,3","78,45","131,654",
18-Jun-10,"0,8699","11,496","17,723","10,237","68,267","60,173","77,823","45,96","90,79","1202,55","3,25","12,543","0,7052","1,418","63,778","13,845","75,376","113,5","77,205","11,107","32,12","32,38","14,787","0,6763","4,289",,,,,,,,,,,,,,,"1,236","0,8091","104,088","78,32","131,346",
21-Jun-10,"0,8818","1,134","17,624","10,197","67,968","60,077","7,769","45,64","91,18","1173,6","3,187","12,456","0,7127","14,031","63,599","13,743","7,482","113,45","76,742","1,108","31,74","32,27","14,826","0,6745","4,289",,,,,,,,,,,,,,,"12,385","0,8074","103,572","78,165","130,381",
22-Jun-10,"0,8791","11,375","1,767","10,201","68,127","60,482","77,778",46,"90,59","1182,95","3,205","12,518","0,7087","1,411","64,503","13,812","7,52","113,55","77,452","11,047","32,08","32,31","1,485","0,6734","4,289",,,,,,,,,,,,,,,"12,303","0,8128","103,873","78,279","130,912",
23-Jun-10,"0,8739","11,443","1,787","1,039","68,124","60,439","77,767","46,19","89,82","1187,1","3,23","12,645","0,7136","14,013","64,871","13,866","75,275","113,61","77,626","11,053","31,988","32,34","14,952","0,6688","4,289",,,,,,,,,,,,,,,"1,231","0,8123","104,233","78,546","131,371",
24-Jun-10,"0,8671","11,533","17,915","10,429","68,001","60,566","77,789","46,48","89,4","1188,9","3,237","12,703","0,7057","1,417","64,993","13,926","76,402","113,6","77,872","11,048","32,026","32,38","14,986","0,6673","4,289",,,,,,,,,,,,,,,"12,288","0,8138","104,352","78,628","131,531",
25-Jun-10,"0,8682","11,518","1,782","10,369","67,911","60,358","77,785","46,36","89,35","1215,1","3,247","12,697","0,7099","14,086","64,596","13,891","76,262","113,6","7,74","10,937","32,07","32,37","14,985","0,6673","4,289",,,,,,,,,,,,,,,"12,332","0,8109","104,214","78,343","131,601",
28-Jun-10,"0,8738","11,444","17,773","10,337","6,796","60,445","77,838","46,2","89,23","1202,85","3,222","12,648","0,7089","14,106","64,162","1,386","75,419","113,6","77,315","1,086","32,04","32,35","15,098","0,6623","4,289",,,,,,,,,,,,,,,"12,316","0,812","104,032","78,206","131,373",
29-Jun-10,"0,8525","1,173","1,806","10,531","67,977","61,116","77,837","46,4","88,39","1216,85","3,252","12,838","0,6942","14,405","64,937","14,012","76,347","113,5","77,994","1,081","32,17","32,4","15,081","0,6631","4,289",,,,,,,,,,,,,,,"12,187","0,8205","104,775","78,875","132,16",
30-Jun-10,"0,848","11,792","17,941","10,606","67,815","60,598","77,865","46,41","88,49","1220,85","3,236","12,831","0,6901","14,491","64,824","13,961","76,252","113,55","77,521","10,774","32,27","32,4","14,947","0,669","4,289",,,,,,,,,,,,,,,"12,291","0,8136","104,711","78,861","132,035",
01-Jul-10,"0,838","11,933","1,801","10,622","67,807","59,764","77,953","46,59","87,42",1227,"3,238","13,035","0,6867","14,562","64,793","1,395","77,501","113,45","77,202","10,675","32,19","32,36","15,126","0,6611","4,289",,,,,,,,,,,,,,,"12,464","0,8023","104,543","78,248","132,484",
02-Jul-10,"0,8432","1,186","17,765","10,647","67,709","59,243","77,962","46,55","87,69","1228,5","32,225","13,081","0,6899","14,495","64,361","13,945","77,165","113,35","76,214","10,635","32,21","32,38","15,179","0,6588","4,289",,,,,,,,,,,,,,,"12,577","0,7951","104,37","78,019","132,4",
05-Jul-10,,,,,,,,,,,,,,,,,"77,165",,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jul-10,"0,8555","11,689","17,628","10,497","67,801","58,924","77,872","46,76","87,55",1222,"3,203","12,932","0,6972","14,343","63,511","13,856","7,621","113,4","75,776","10,587","32,18","32,42","1,518","0,6588","4,289",,,,,,,,,,,,,,,"12,646","0,7908","103,86","77,462","131,995",
07-Jul-10,"0,8568","11,671","17,706","10,525","6,777","59,184","77,897","46,96","87,16","1221,55","3,22","12,896","0,6976","14,335","64,179","1,387","76,302","113,35","76,153","10,545","32,16","32,46","15,179","0,6588","4,289",,,,,,,,,,,,,,,"12,594","0,794","103,924","77,572","131,99",
08-Jul-10,"0,8767","11,406","17,595","1,041","67,763","5,877","77,883","46,87","88,44","1209,4","32,035","12,782","0,7085","14,114","63,616","13,797","75,521","113,43","75,235","10,502","32,103","32,43","15,157","0,6598","4,295",,,,,,,,,,,,,,,"12,683","0,7885","103,531","77,244","131,54",
09-Jul-10,"0,8753","11,425","17,587","10,328","6,772","58,979","77,736","46,66","88,48","1197,5","3,193","12,782","0,7088","14,108","63,429","13,802","7,58","113,4","7,478","10,577","32,05","32,32","15,095","0,6625","4,289",,,,,,,,,,,,,,,"12,639","0,7912","103,424","77,209","131,341",
12-Jul-10,"0,8733","11,451","17,648","10,377","67,709","59,279","7,771","46,66","88,53","1203,35","3,202","12,828","0,7095","14,094","63,599","13,831","76,241","113,15","75,093","10,621","32,08","32,34","15,016","0,666","4,289",,,,,,,,,,,,,,,"12,573","0,7954","103,688","77,529","131,508",
13-Jul-10,"0,8821","11,337","1,751","10,281","6,772","58,629","77,732","46,74","88,24","1212,5","32,025","12,707","0,7195","13,899","62,543","13,755","75,302","113,05","7,406","10,524","32,13","32,35","15,175","0,659","4,289",,,,,,,,,,,,,,,"12,719","0,7862","103,145","76,812","131,246",
14-Jul-10,"0,8854","11,294","17,603","10,304","67,714","58,415","77,699","46,71","88,59","1201,55","3,197","12,696","0,7244","13,805","62,244","13,732","75,151","112,95","73,612","10,556","32,11","32,29","15,284","0,6543","4,289",,,,,,,,,,,,,,,"12,755","0,784","103,083","76,783","131,145",
15-Jul-10,"0,8781","11,388","17,715","10,401","67,774","5,779","77,694","46,5","87,41","1201,5","3,2","12,766","0,7226","13,839","61,964","13,751","75,616","112,85","73,102","10,421","32,11","32,23","15,376","0,6504","4,289",,,,,,,,,,,,,,,"12,893","0,7756","102,957","76,45","131,314",
16-Jul-10,"0,8707","11,485","17,858","10,536","6,775","57,648","77,758","46,7","86,4","1202,5","32,045","12,926","0,7112","14,061","62,631","13,768","76,052","112,7","73,499","10,522","32,08","32,22","15,289","0,6541","4,289",,,,,,,,,,,,,,,"12,919","0,7741","103,225","76,622","131,694",
19-Jul-10,"0,8692","11,505","17,857","10,557","6,778","57,482","77,748","47,1","86,77",1216,"3,223","12,911","0,7065","14,154","62,972","13,769","76,602","112,7","7,345","10,524","32,14","32,27","15,222","0,6569","4,289",,,,,,,,,,,,,,,"12,963","0,7714","103,333","76,658","131,891",
20-Jul-10,"0,8788","11,379","17,789","10,526","67,781","57,742","77,736","47,23","87,22","1206,4","3,21","12,845","0,7123","14,039","62,888","13,745","7,583","112,8","73,704","10,481","32,16","32,27","15,255","0,6555","4,289",,,,,,,,,,,,,,,"12,905","0,7749","103,274","76,741","131,641",
21-Jul-10,"0,8824","11,333","17,735","10,422","67,769","5,812","77,739","47,08","87,3","1203,5","3,215","12,779","0,7177","13,933","6,25","13,753","75,303","112,75","73,669","1,052","32,14","32,29","15,201","0,6579","4,289",,,,,,,,,,,,,,,"12,818","0,7802","103,181","76,741","131,426",
22-Jul-10,"0,892","11,211","17,639","10,373","67,795","57,758","77,739","47,12",87,"1202,95","3,204","12,752","0,7239","13,814","61,778","1,373","74,424","112,72","73,131","10,403","32,1","32,24","15,283","0,6543","4,289",,,,,,,,,,,,,,,"12,903","0,775","102,859","76,304","131,29",
23-Jul-10,"0,8946","11,178","17,618","10,376","67,803","57,924","77,667","46,9","87,31","1198,5","3,195","12,767","0,7286","13,725","6,197","13,709","74,321","112,72","73,471","10,529","32,09","32,19","15,425","0,6483","4,289",,,,,,,,,,,,,,,"12,874","0,7768","102,895","76,397","131,245",
26-Jul-10,"0,8998","11,114","1,768","10,312","67,788","57,389","7,766","47,04","87,2",1191,"3,195","12,696","0,7321","13,659","61,611","13,611","7,337","112,8","72,821","1,048","32,06","32,18","1,549","0,6456","4,289",,,,,,,,,,,,,,,"12,983","0,7702","102,511","75,942","130,991",
27-Jul-10,"0,9017","1,109","1,764","10,357","67,781","57,383","77,651","46,25","87,88","1181,95","3,182","12,653","0,7329","13,644","61,599","13,623","7,32","112,76","72,998","10,622","31,98","32,16","15,538","0,6436","4,289",,,,,,,,,,,,,,,"12,983","0,7702","102,503","76,159","130,671",
28-Jul-10,"0,8929","11,199","17,623","10,356","6,778","5,731","77,657","46,7","87,62",1185,"3,193","12,677","0,7273","13,749","61,526","1,366","7,331","112,5","72,946","10,578",32,"32,23","15,611","0,6406","4,289",,,,,,,,,,,,,,,"12,998","0,7693","102,508","76,066","130,813",
29-Jul-10,"0,8981","11,135","17,678","10,368","6,776","57,024","77,656","46,53","86,87","1185,35","3,189","12,728","0,722","1,385","61,121","13,629","73,319","112,52","7,249","10,412","31,94","32,21","15,591","0,6414","4,289",,,,,,,,,,,,,,,"13,064","0,7655","102,352","75,78","130,849",
30-Jul-10,"0,9051","11,049","17,585","10,293","67,735","5,701","77,672","46,35","86,43",1182,"31,825","12,642","0,7261","13,772","60,455","13,595","72,915","112,75","71,972","1,041","31,95","32,24","15,714","0,6364","4,289",,,,,,,,,,,,,,,"13,069","0,7652","102,04","75,465","130,568",
02-Aug-10,"0,9135","10,947","1,746","10,227","6,774","56,548","77,638","46,09","86,42","1172,5","31,595","12,577","0,7339","13,626","59,625","13,506","72,762","112,45","70,986","10,379","31,76","32,19","15,897","0,629","4,289",,,,,,,,,,,,,,,"13,174","0,7591","101,556","74,981","130,124",
03-Aug-10,"0,915","10,929","17,568","10,219","67,728","5,628","77,605","46,11","85,88","1167,2","3,157","12,582","0,735","13,605","5,954","1,349","72,821","112,3","7,086","10,384","31,75","32,16","15,941","0,6273","4,289",,,,,,,,,,,,,,,"13,239","0,7553","101,381","74,727","130,077",
04-Aug-10,"0,916","10,917","17,582","10,184","6,772","56,633","77,636","46,02","86,26","1167,25","3,167","12,546","0,7348","13,609","59,941","13,521","72,642","112,3","71,408","10,514","31,79","32,13","15,887","0,6294","4,289",,,,,,,,,,,,,,,"13,158","0,76","101,485","74,94","130,018",
05-Aug-10,"0,9131","10,952","17,565","10,154","67,705","56,632","77,637","46,06","85,83",1166,"3,156","12,544","0,7269","13,757","60,027","13,528","72,497","112,3","71,369","10,475","31,76","32,05","1,586","0,6305","4,289",,,,,,,,,,,,,,,"13,157","0,7601","101,389","74,818","129,966",
06-Aug-10,"0,9165","10,911","17,585","10,272","6,768","56,094","77,629","45,94","85,25",1161,"3,148","12,667","0,7295","13,708","59,549","13,475","72,425","112,3","70,805","10,365","31,7","31,99","15,979","0,6258","4,289",,,,,,,,,,,,,,,"13,282","0,7529","101,328","74,633","130,084",
09-Aug-10,"0,917","10,905","1,754","10,266","6,767","56,273","77,613","46,07","85,88",1160,"3,14","12,631","0,7298","13,702","59,617","13,477","71,804","112,25","70,959","10,457","31,65","31,93","15,945","0,6272","4,289",,,,,,,,,,,,,,,"13,241","0,7552","101,403","74,839","129,968",
10-Aug-10,"0,9086","11,006","17,613","10,347","6,772","56,891","77,638","46,3","85,88","1168,6","31,555","12,69","0,7204","13,881","60,528","1,356","7,213","112,35","71,944","10,575","31,75","31,95","15,776","0,6339","4,289",,,,,,,,,,,,,,,"13,095","0,7637","101,937","75,454","130,343",
11-Aug-10,"0,9006","11,104","1,767","10,455","67,745","57,748","77,662","46,66","85,36",1182,"3,17","12,731","0,7175","13,937","61,636","13,645","72,766","112,3","73,475","10,584","31,8","31,91","15,688","0,6374","4,289",,,,,,,,,,,,,,,"12,899","0,7753","102,484","76,112","130,693",
12-Aug-10,"0,8964","11,156","17,685","10,433","67,843","57,906","77,679","46,7","85,83","1185,9","31,825","12,717","0,7098","14,088","6,158","13,608","7,277","112,3","73,736","10,485","31,92","31,89","15,573","0,6421","4,289",,,,,,,,,,,,,,,"12,866","0,7772","102,613","76,242","130,81",
13-Aug-10,"0,8955","11,167","17,718","1,04","67,957","58,357","77,723","46,61","86,2","1183,7","3,166","12,723","0,708","14,124","6,205","13,625","7,31","112,3","74,364","10,526","31,9","31,88","1,558","0,6418","4,289",,,,,,,,,,,,,,,"12,767","0,7833","102,783","76,466","130,89",
