dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2018;cases cum;death cum
13.04.2020;13;4;2020;17;1;Cyprus;CY;CYP;1189265;633;16
14.04.2020;14;4;2020;29;1;Cyprus;CY;CYP;1189265;662;17
15.04.2020;15;4;2020;33;0;Cyprus;CY;CYP;1189265;695;17
16.04.2020;16;4;2020;20;0;Cyprus;CY;CYP;1189265;715;17
31.12.2019;31;12;2019;0;0;Czechia;CZ;CZE;10625695;0;0
01.01.2020;1;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
02.01.2020;2;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
03.01.2020;3;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
04.01.2020;4;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
05.01.2020;5;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
06.01.2020;6;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
07.01.2020;7;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
08.01.2020;8;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
09.01.2020;9;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
10.01.2020;10;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
11.01.2020;11;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
12.01.2020;12;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
13.01.2020;13;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
14.01.2020;14;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
15.01.2020;15;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
16.01.2020;16;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
17.01.2020;17;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
18.01.2020;18;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
19.01.2020;19;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
20.01.2020;20;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
21.01.2020;21;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
22.01.2020;22;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
23.01.2020;23;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
24.01.2020;24;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
25.01.2020;25;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
26.01.2020;26;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
27.01.2020;27;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
28.01.2020;28;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
29.01.2020;29;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
30.01.2020;30;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
31.01.2020;31;1;2020;0;0;Czechia;CZ;CZE;10625695;0;0
01.02.2020;1;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
02.02.2020;2;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
03.02.2020;3;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
04.02.2020;4;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
05.02.2020;5;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
06.02.2020;6;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
07.02.2020;7;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
08.02.2020;8;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
09.02.2020;9;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
10.02.2020;10;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
11.02.2020;11;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
12.02.2020;12;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
13.02.2020;13;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
14.02.2020;14;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
15.02.2020;15;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
16.02.2020;16;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
17.02.2020;17;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
18.02.2020;18;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
19.02.2020;19;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
20.02.2020;20;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
21.02.2020;21;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
22.02.2020;22;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
23.02.2020;23;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
24.02.2020;24;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
25.02.2020;25;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
26.02.2020;26;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
27.02.2020;27;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
28.02.2020;28;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
29.02.2020;29;2;2020;0;0;Czechia;CZ;CZE;10625695;0;0
01.03.2020;1;3;2020;0;0;Czechia;CZ;CZE;10625695;0;0
02.03.2020;2;3;2020;3;0;Czechia;CZ;CZE;10625695;3;0
03.03.2020;3;3;2020;2;0;Czechia;CZ;CZE;10625695;5;0
04.03.2020;4;3;2020;0;0;Czechia;CZ;CZE;10625695;5;0
05.03.2020;5;3;2020;3;0;Czechia;CZ;CZE;10625695;8;0
06.03.2020;6;3;2020;4;0;Czechia;CZ;CZE;10625695;12;0
07.03.2020;7;3;2020;7;0;Czechia;CZ;CZE;10625695;19;0
08.03.2020;8;3;2020;7;0;Czechia;CZ;CZE;10625695;26;0
09.03.2020;9;3;2020;6;0;Czechia;CZ;CZE;10625695;32;0
10.03.2020;10;3;2020;8;0;Czechia;CZ;CZE;10625695;40;0
11.03.2020;11;3;2020;23;0;Czechia;CZ;CZE;10625695;63;0
12.03.2020;12;3;2020;31;0;Czechia;CZ;CZE;10625695;94;0
13.03.2020;13;3;2020;22;0;Czechia;CZ;CZE;10625695;116;0
14.03.2020;14;3;2020;34;0;Czechia;CZ;CZE;10625695;150;0
15.03.2020;15;3;2020;64;0;Czechia;CZ;CZE;10625695;214;0
16.03.2020;16;3;2020;84;0;Czechia;CZ;CZE;10625695;298;0
17.03.2020;17;3;2020;46;0;Czechia;CZ;CZE;10625695;344;0
18.03.2020;18;3;2020;90;0;Czechia;CZ;CZE;10625695;434;0
19.03.2020;19;3;2020;88;0;Czechia;CZ;CZE;10625695;522;0
20.03.2020;20;3;2020;172;0;Czechia;CZ;CZE;10625695;694;0
21.03.2020;21;3;2020;210;0;Czechia;CZ;CZE;10625695;904;0
22.03.2020;22;3;2020;91;0;Czechia;CZ;CZE;10625695;995;0
23.03.2020;23;3;2020;170;1;Czechia;CZ;CZE;10625695;1165;1
24.03.2020;24;3;2020;71;0;Czechia;CZ;CZE;10625695;1236;1
25.03.2020;25;3;2020;158;2;Czechia;CZ;CZE;10625695;1394;3
26.03.2020;26;3;2020;260;3;Czechia;CZ;CZE;10625695;1654;6
27.03.2020;27;3;2020;408;3;Czechia;CZ;CZE;10625695;2062;9
28.03.2020;28;3;2020;217;0;Czechia;CZ;CZE;10625695;2279;9
29.03.2020;29;3;2020;384;2;Czechia;CZ;CZE;10625695;2663;11
30.03.2020;30;3;2020;166;5;Czechia;CZ;CZE;10625695;2829;16
31.03.2020;31;3;2020;173;8;Czechia;CZ;CZE;10625695;3002;24
01.04.2020;1;4;2020;306;7;Czechia;CZ;CZE;10625695;3308;31
02.04.2020;2;4;2020;281;8;Czechia;CZ;CZE;10625695;3589;39
03.04.2020;3;4;2020;269;5;Czechia;CZ;CZE;10625695;3858;44
04.04.2020;4;4;2020;332;9;Czechia;CZ;CZE;10625695;4190;53
05.04.2020;5;4;2020;282;6;Czechia;CZ;CZE;10625695;4472;59
06.04.2020;6;4;2020;115;8;Czechia;CZ;CZE;10625695;4587;67
07.04.2020;7;4;2020;235;11;Czechia;CZ;CZE;10625695;4822;78
08.04.2020;8;4;2020;195;10;Czechia;CZ;CZE;10625695;5017;88
09.04.2020;9;4;2020;295;11;Czechia;CZ;CZE;10625695;5312;99
10.04.2020;10;4;2020;257;13;Czechia;CZ;CZE;10625695;5569;112
11.04.2020;11;4;2020;163;7;Czechia;CZ;CZE;10625695;5732;119
12.04.2020;12;4;2020;170;10;Czechia;CZ;CZE;10625695;5902;129
13.04.2020;13;4;2020;89;9;Czechia;CZ;CZE;10625695;5991;138
14.04.2020;14;4;2020;68;5;Czechia;CZ;CZE;10625695;6059;143
15.04.2020;15;4;2020;82;18;Czechia;CZ;CZE;10625695;6141;161
16.04.2020;16;4;2020;162;5;Czechia;CZ;CZE;10625695;6303;166
11.03.2020;11;3;2020;1;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;1;0
14.03.2020;14;3;2020;1;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;2;0
15.03.2020;15;3;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;2;0
16.03.2020;16;3;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;2;0
17.03.2020;17;3;2020;1;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;3;0
18.03.2020;18;3;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;3;0
19.03.2020;19;3;2020;11;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;14;0
20.03.2020;20;3;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;14;0
21.03.2020;21;3;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;14;0
22.03.2020;22;3;2020;9;1;Democratic_Republic_of_the_Congo;CD;COD;84068091;23;1
23.03.2020;23;3;2020;3;1;Democratic_Republic_of_the_Congo;CD;COD;84068091;26;2
24.03.2020;24;3;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;26;2
25.03.2020;25;3;2020;19;1;Democratic_Republic_of_the_Congo;CD;COD;84068091;45;3
26.03.2020;26;3;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;45;3
27.03.2020;27;3;2020;9;1;Democratic_Republic_of_the_Congo;CD;COD;84068091;54;4
28.03.2020;28;3;2020;4;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;58;4
29.03.2020;29;3;2020;0;2;Democratic_Republic_of_the_Congo;CD;COD;84068091;58;6
30.03.2020;30;3;2020;23;2;Democratic_Republic_of_the_Congo;CD;COD;84068091;81;8
31.03.2020;31;3;2020;17;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;98;8
01.04.2020;1;4;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;98;8
02.04.2020;2;4;2020;25;3;Democratic_Republic_of_the_Congo;CD;COD;84068091;123;11
03.04.2020;3;4;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;123;11
04.04.2020;4;4;2020;11;2;Democratic_Republic_of_the_Congo;CD;COD;84068091;134;13
05.04.2020;5;4;2020;20;5;Democratic_Republic_of_the_Congo;CD;COD;84068091;154;18
06.04.2020;6;4;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;154;18
07.04.2020;7;4;2020;7;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;161;18
08.04.2020;8;4;2020;19;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;180;18
09.04.2020;9;4;2020;3;2;Democratic_Republic_of_the_Congo;CD;COD;84068091;183;20
10.04.2020;10;4;2020;32;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;215;20
11.04.2020;11;4;2020;8;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;223;20
12.04.2020;12;4;2020;11;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;234;20
13.04.2020;13;4;2020;0;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;234;20
14.04.2020;14;4;2020;1;0;Democratic_Republic_of_the_Congo;CD;COD;84068091;235;20
15.04.2020;15;4;2020;19;1;Democratic_Republic_of_the_Congo;CD;COD;84068091;254;21
16.04.2020;16;4;2020;13;1;Democratic_Republic_of_the_Congo;CD;COD;84068091;267;22
31.12.2019;31;12;2019;0;0;Denmark;DK;DNK;5797446;0;0
01.01.2020;1;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
02.01.2020;2;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
03.01.2020;3;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
04.01.2020;4;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
05.01.2020;5;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
06.01.2020;6;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
07.01.2020;7;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
08.01.2020;8;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
09.01.2020;9;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
10.01.2020;10;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
11.01.2020;11;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
12.01.2020;12;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
13.01.2020;13;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
14.01.2020;14;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
15.01.2020;15;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
16.01.2020;16;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
17.01.2020;17;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
18.01.2020;18;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
19.01.2020;19;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
20.01.2020;20;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
21.01.2020;21;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
22.01.2020;22;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
23.01.2020;23;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
24.01.2020;24;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
25.01.2020;25;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
26.01.2020;26;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
27.01.2020;27;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
28.01.2020;28;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
29.01.2020;29;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
30.01.2020;30;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
31.01.2020;31;1;2020;0;0;Denmark;DK;DNK;5797446;0;0
01.02.2020;1;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
02.02.2020;2;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
03.02.2020;3;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
04.02.2020;4;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
05.02.2020;5;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
06.02.2020;6;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
07.02.2020;7;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
08.02.2020;8;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
09.02.2020;9;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
10.02.2020;10;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
11.02.2020;11;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
12.02.2020;12;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
13.02.2020;13;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
14.02.2020;14;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
15.02.2020;15;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
16.02.2020;16;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
17.02.2020;17;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
18.02.2020;18;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
19.02.2020;19;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
20.02.2020;20;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
21.02.2020;21;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
22.02.2020;22;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
23.02.2020;23;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
24.02.2020;24;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
25.02.2020;25;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
26.02.2020;26;2;2020;0;0;Denmark;DK;DNK;5797446;0;0
27.02.2020;27;2;2020;1;0;Denmark;DK;DNK;5797446;1;0
28.02.2020;28;2;2020;0;0;Denmark;DK;DNK;5797446;1;0
29.02.2020;29;2;2020;1;0;Denmark;DK;DNK;5797446;2;0
01.03.2020;1;3;2020;1;0;Denmark;DK;DNK;5797446;3;0
02.03.2020;2;3;2020;1;0;Denmark;DK;DNK;5797446;4;0
03.03.2020;3;3;2020;1;0;Denmark;DK;DNK;5797446;5;0
04.03.2020;4;3;2020;3;0;Denmark;DK;DNK;5797446;8;0
05.03.2020;5;3;2020;2;0;Denmark;DK;DNK;5797446;10;0
06.03.2020;6;3;2020;10;0;Denmark;DK;DNK;5797446;20;0
07.03.2020;7;3;2020;3;0;Denmark;DK;DNK;5797446;23;0
08.03.2020;8;3;2020;8;0;Denmark;DK;DNK;5797446;31;0
09.03.2020;9;3;2020;7;0;Denmark;DK;DNK;5797446;38;0
10.03.2020;10;3;2020;75;0;Denmark;DK;DNK;5797446;113;0
11.03.2020;11;3;2020;151;0;Denmark;DK;DNK;5797446;264;0
12.03.2020;12;3;2020;252;0;Denmark;DK;DNK;5797446;516;0
13.03.2020;13;3;2020;160;0;Denmark;DK;DNK;5797446;676;0
14.03.2020;14;3;2020;128;0;Denmark;DK;DNK;5797446;804;0
15.03.2020;15;3;2020;23;0;Denmark;DK;DNK;5797446;827;0
16.03.2020;16;3;2020;48;1;Denmark;DK;DNK;5797446;875;1
17.03.2020;17;3;2020;57;0;Denmark;DK;DNK;5797446;932;1
18.03.2020;18;3;2020;92;3;Denmark;DK;DNK;5797446;1024;4
19.03.2020;19;3;2020;91;0;Denmark;DK;DNK;5797446;1115;4
20.03.2020;20;3;2020;36;2;Denmark;DK;DNK;5797446;1151;6
21.03.2020;21;3;2020;104;3;Denmark;DK;DNK;5797446;1255;9
22.03.2020;22;3;2020;71;4;Denmark;DK;DNK;5797446;1326;13
23.03.2020;23;3;2020;69;0;Denmark;DK;DNK;5797446;1395;13
24.03.2020;24;3;2020;65;11;Denmark;DK;DNK;5797446;1460;24
25.03.2020;25;3;2020;131;8;Denmark;DK;DNK;5797446;1591;32
26.03.2020;26;3;2020;133;2;Denmark;DK;DNK;5797446;1724;34
27.03.2020;27;3;2020;153;7;Denmark;DK;DNK;5797446;1877;41
28.03.2020;28;3;2020;169;11;Denmark;DK;DNK;5797446;2046;52
29.03.2020;29;3;2020;155;13;Denmark;DK;DNK;5797446;2201;65
30.03.2020;30;3;2020;194;7;Denmark;DK;DNK;5797446;2395;72
31.03.2020;31;3;2020;182;5;Denmark;DK;DNK;5797446;2577;77
01.04.2020;1;4;2020;283;13;Denmark;DK;DNK;5797446;2860;90
02.04.2020;2;4;2020;247;14;Denmark;DK;DNK;5797446;3107;104
03.04.2020;3;4;2020;279;19;Denmark;DK;DNK;5797446;3386;123
04.04.2020;4;4;2020;371;16;Denmark;DK;DNK;5797446;3757;139
05.04.2020;5;4;2020;320;22;Denmark;DK;DNK;5797446;4077;161
06.04.2020;6;4;2020;292;18;Denmark;DK;DNK;5797446;4369;179
07.04.2020;7;4;2020;312;8;Denmark;DK;DNK;5797446;4681;187
08.04.2020;8;4;2020;390;16;Denmark;DK;DNK;5797446;5071;203
09.04.2020;9;4;2020;331;15;Denmark;DK;DNK;5797446;5402;218
10.04.2020;10;4;2020;233;19;Denmark;DK;DNK;5797446;5635;237
11.04.2020;11;4;2020;184;10;Denmark;DK;DNK;5797446;5819;247
12.04.2020;12;4;2020;177;13;Denmark;DK;DNK;5797446;5996;260
13.04.2020;13;4;2020;178;13;Denmark;DK;DNK;5797446;6174;273
14.04.2020;14;4;2020;144;12;Denmark;DK;DNK;5797446;6318;285
15.04.2020;15;4;2020;193;14;Denmark;DK;DNK;5797446;6511;299
16.04.2020;16;4;2020;170;10;Denmark;DK;DNK;5797446;6681;309
19.03.2020;19;3;2020;1;0;Djibouti;DJ;DJI;958920;1;0
20.03.2020;20;3;2020;0;0;Djibouti;DJ;DJI;958920;1;0
21.03.2020;21;3;2020;0;0;Djibouti;DJ;DJI;958920;1;0
22.03.2020;22;3;2020;0;0;Djibouti;DJ;DJI;958920;1;0
23.03.2020;23;3;2020;0;0;Djibouti;DJ;DJI;958920;1;0
24.03.2020;24;3;2020;2;0;Djibouti;DJ;DJI;958920;3;0
25.03.2020;25;3;2020;0;0;Djibouti;DJ;DJI;958920;3;0
26.03.2020;26;3;2020;9;0;Djibouti;DJ;DJI;958920;12;0
27.03.2020;27;3;2020;0;0;Djibouti;DJ;DJI;958920;12;0
28.03.2020;28;3;2020;1;0;Djibouti;DJ;DJI;958920;13;0
29.03.2020;29;3;2020;2;0;Djibouti;DJ;DJI;958920;15;0
30.03.2020;30;3;2020;4;0;Djibouti;DJ;DJI;958920;19;0
31.03.2020;31;3;2020;7;0;Djibouti;DJ;DJI;958920;26;0
01.04.2020;1;4;2020;5;0;Djibouti;DJ;DJI;958920;31;0
02.04.2020;2;4;2020;3;0;Djibouti;DJ;DJI;958920;34;0
03.04.2020;3;4;2020;7;0;Djibouti;DJ;DJI;958920;41;0
04.04.2020;4;4;2020;0;0;Djibouti;DJ;DJI;958920;41;0
05.04.2020;5;4;2020;10;0;Djibouti;DJ;DJI;958920;51;0
06.04.2020;6;4;2020;8;0;Djibouti;DJ;DJI;958920;59;0
07.04.2020;7;4;2020;31;0;Djibouti;DJ;DJI;958920;90;0
08.04.2020;8;4;2020;31;0;Djibouti;DJ;DJI;958920;121;0
09.04.2020;9;4;2020;14;0;Djibouti;DJ;DJI;958920;135;0
10.04.2020;10;4;2020;5;1;Djibouti;DJ;DJI;958920;140;1
11.04.2020;11;4;2020;10;0;Djibouti;DJ;DJI;958920;150;1
12.04.2020;12;4;2020;37;1;Djibouti;DJ;DJI;958920;187;2
13.04.2020;13;4;2020;27;0;Djibouti;DJ;DJI;958920;214;2
14.04.2020;14;4;2020;84;0;Djibouti;DJ;DJI;958920;298;2
15.04.2020;15;4;2020;65;0;Djibouti;DJ;DJI;958920;363;2
16.04.2020;16;4;2020;72;0;Djibouti;DJ;DJI;958920;435;2
23.03.2020;23;3;2020;1;0;Dominica;DM;DMA;71625;1;0
24.03.2020;24;3;2020;0;0;Dominica;DM;DMA;71625;1;0
25.03.2020;25;3;2020;1;0;Dominica;DM;DMA;71625;2;0
26.03.2020;26;3;2020;5;0;Dominica;DM;DMA;71625;7;0
27.03.2020;27;3;2020;4;0;Dominica;DM;DMA;71625;11;0
28.03.2020;28;3;2020;0;0;Dominica;DM;DMA;71625;11;0
29.03.2020;29;3;2020;0;0;Dominica;DM;DMA;71625;11;0
30.03.2020;30;3;2020;0;0;Dominica;DM;DMA;71625;11;0
31.03.2020;31;3;2020;0;0;Dominica;DM;DMA;71625;11;0
01.04.2020;1;4;2020;0;0;Dominica;DM;DMA;71625;11;0
02.04.2020;2;4;2020;1;0;Dominica;DM;DMA;71625;12;0
03.04.2020;3;4;2020;0;0;Dominica;DM;DMA;71625;12;0
04.04.2020;4;4;2020;2;0;Dominica;DM;DMA;71625;14;0
05.04.2020;5;4;2020;0;0;Dominica;DM;DMA;71625;14;0
06.04.2020;6;4;2020;0;0;Dominica;DM;DMA;71625;14;0
07.04.2020;7;4;2020;1;0;Dominica;DM;DMA;71625;15;0
08.04.2020;8;4;2020;0;0;Dominica;DM;DMA;71625;15;0
09.04.2020;9;4;2020;0;0;Dominica;DM;DMA;71625;15;0
10.04.2020;10;4;2020;1;0;Dominica;DM;DMA;71625;16;0
11.04.2020;11;4;2020;0;0;Dominica;DM;DMA;71625;16;0
12.04.2020;12;4;2020;0;0;Dominica;DM;DMA;71625;16;0
13.04.2020;13;4;2020;0;0;Dominica;DM;DMA;71625;16;0
14.04.2020;14;4;2020;0;0;Dominica;DM;DMA;71625;16;0
15.04.2020;15;4;2020;0;0;Dominica;DM;DMA;71625;16;0
16.04.2020;16;4;2020;0;0;Dominica;DM;DMA;71625;16;0
31.12.2019;31;12;2019;0;0;Dominican_Republic;DO;DOM;10627165;0;0
01.01.2020;1;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
02.01.2020;2;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
03.01.2020;3;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
04.01.2020;4;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
05.01.2020;5;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
06.01.2020;6;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
07.01.2020;7;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
08.01.2020;8;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
09.01.2020;9;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
10.01.2020;10;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
11.01.2020;11;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
12.01.2020;12;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
13.01.2020;13;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
14.01.2020;14;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
15.01.2020;15;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
16.01.2020;16;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
17.01.2020;17;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
18.01.2020;18;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
19.01.2020;19;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
20.01.2020;20;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
21.01.2020;21;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
22.01.2020;22;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
23.01.2020;23;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
24.01.2020;24;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
25.01.2020;25;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
26.01.2020;26;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
27.01.2020;27;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
28.01.2020;28;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
29.01.2020;29;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
30.01.2020;30;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
31.01.2020;31;1;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
01.02.2020;1;2;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
02.02.2020;2;2;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
03.02.2020;3;2;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
04.02.2020;4;2;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
05.02.2020;5;2;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
06.02.2020;6;2;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
07.02.2020;7;2;2020;0;0;Dominican_Republic;DO;DOM;10627165;0;0
