date,exusal,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exusnz,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exusuk,exukus,exvzus,exauus,exbeus,exfnus,exfrus,exgeus,exgrus,exusir,exirus,exitus,exneus,expous,exspus,exusec,execus,exuseu,exeuus,twexb,twexm,twexo,indexgx
04MAY2010,0.9125,1.0959,1.7515,1.0215,6.8260,5.7090,7.7644,44.62,94.58,1115.00,3.2125,12.417,0.7232,1.3827,6.0126,1.3783,7.5480,113.520,7.3850,1.0987,31.420,32.280,1.5135,0.6607,4.289,,,,,,,,,,,,,,,1.3037,0.7670,102.589,76.950,129.783,
05MAY2010,0.9095,1.0995,1.7819,1.0264,6.8263,5.7734,7.7666,44.82,94.30,1115.00,3.2280,12.627,0.7181,1.3926,6.0350,1.3915,7.6265,113.600,7.4891,1.1118,31.540,32.350,1.5134,0.6608,4.289,,,,,,,,,,,,,,,1.2890,0.7758,103.181,77.402,130.522,
06MAY2010,0.8939,1.1187,1.8365,1.0437,6.8265,5.8657,7.7725,45.29,92.22,1140.90,3.2610,12.853,0.7143,1.4000,6.1746,1.3975,7.7680,113.620,7.6822,1.1092,31.670,32.330,1.4889,0.6716,4.289,,,,,,,,,,,,,,,1.2689,0.7881,104.062,78.107,131.577,
07MAY2010,0.8890,1.1249,1.8360,1.0423,6.8254,5.8508,7.7790,45.40,91.67,1155.30,3.2680,12.833,0.7150,1.3986,6.2653,1.3951,7.6353,113.700,7.6913,1.1085,31.770,32.260,1.4739,0.6785,4.289,,,,,,,,,,,,,,,1.2721,0.7861,104.050,78.000,131.693,
10MAY2010,0.9016,1.1091,1.7783,1.0245,6.8263,5.7863,7.7795,44.84,93.39,1131.80,3.1980,12.513,0.7221,1.3848,6.1278,1.3804,7.4777,113.630,7.4981,1.1069,31.560,32.260,1.4980,0.6676,4.289,,,,,,,,,,,,,,,1.2861,0.7775,103.073,77.367,130.323,
11MAY2010,0.8990,1.1123,1.7764,1.0193,6.8285,5.8527,7.7795,45.10,92.83,1133.75,3.2080,12.503,0.7208,1.3873,6.1550,1.3808,7.5350,113.650,7.5814,1.1059,31.640,32.300,1.4952,0.6688,4.289,,,,,,,,,,,,,,,1.2715,0.7865,103.199,77.526,130.393,
12MAY2010,0.8926,1.1203,1.7734,1.0197,6.8270,5.8853,7.7813,45.08,92.93,1144.02,3.2060,12.438,0.7134,1.4017,6.1464,1.3800,7.4935,113.650,7.5594,1.1101,31.660,32.280,1.4855,0.6732,4.289,,,,,,,,,,,,,,,1.2642,0.7910,103.303,77.777,130.291,
13MAY2010,0.8998,1.1114,1.7721,1.0148,6.8278,5.9185,7.7813,45.00,92.70,1129.20,3.1860,12.358,0.7176,1.3935,6.1781,1.3813,7.4740,113.600,7.6020,1.1146,31.640,32.350,1.4659,0.6822,4.289,,,,,,,,,,,,,,,1.2568,0.7957,103.228,77.886,129.972,
14MAY2010,0.8886,1.1254,1.8035,1.0343,6.8263,6.0026,7.7822,45.20,91.94,1130.00,3.1900,12.582,0.7113,1.4059,6.2365,1.3868,7.5524,113.650,7.7468,1.1304,31.780,32.350,1.4557,0.6870,4.289,,,,,,,,,,,,,,,1.2390,0.8071,104.056,78.766,130.672,
17MAY2010,0.8735,1.1448,1.8204,1.0400,6.8274,6.0486,7.8018,45.51,92.08,1152.75,3.2250,12.722,0.6940,1.4409,6.2783,1.3932,7.5941,113.700,7.8035,1.1392,31.850,32.340,1.4388,0.6950,4.289,,,,,,,,,,,,,,,1.2299,0.8131,104.665,79.277,131.372,
18MAY2010,0.8727,1.1459,1.7980,1.0329,6.8273,6.0204,7.7969,45.51,92.52,1146.00,3.2110,12.597,0.6979,1.4329,6.2837,1.3883,7.5901,113.700,7.7450,1.1342,31.830,32.300,1.4439,0.6926,4.289,,,,,,,,,,,,,,,1.2358,0.8092,104.313,78.999,130.944,
19MAY2010,0.8380,1.1933,1.8498,1.0510,6.8269,6.0411,7.7998,46.27,91.16,1163.90,3.2500,12.931,0.6707,1.4910,6.4329,1.3997,7.8570,113.650,7.8712,1.1564,32.040,32.350,1.4349,0.6969,4.289,,,,,,,,,,,,,,,1.2317,0.8119,105.183,79.516,132.226,
20MAY2010,0.8250,1.2121,1.8885,1.0656,6.8277,6.0161,7.8021,46.80,90.07,1193.50,3.2730,13.121,0.6699,1.4928,6.5339,1.4100,7.9799,113.750,7.9583,1.1500,32.100,32.350,1.4344,0.6972,4.289,,,,,,,,,,,,,,,1.2370,0.8084,105.644,79.588,133.178,
21MAY2010,0.8302,1.2045,1.8499,1.0564,6.8262,5.9195,7.8030,46.90,90.21,1193.00,3.3150,12.970,0.6803,1.4699,6.4497,1.4080,7.8535,113.780,7.7984,1.1485,32.150,32.360,1.4466,0.6913,4.289,,,,,,,,,,,,,,,1.2575,0.7952,105.016,78.827,132.776,
24MAY2010,0.8324,1.2013,1.8520,1.0587,6.8286,5.9984,7.8006,46.97,90.49,1213.65,3.3180,12.952,0.6752,1.4810,6.4707,1.4055,7.8250,113.750,7.8262,1.1561,32.100,32.420,1.4437,0.6927,4.289,,,,,,,,,,,,,,,1.2406,0.8061,105.364,79.343,132.871,
25MAY2010,0.8172,1.2237,1.8785,1.0776,6.8310,6.0593,7.8008,47.49,89.89,1250.00,3.3650,13.140,0.6657,1.5022,6.6258,1.4187,7.9300,113.750,7.9904,1.1593,32.330,32.540,1.4352,0.6968,4.289,,,,,,,,,,,,,,,1.2279,0.8144,106.287,80.089,133.966,
26MAY2010,0.8291,1.2061,1.8560,1.0647,6.8292,6.0861,7.7849,47.10,90.28,1253.20,3.3150,12.987,0.6664,1.5006,6.5359,1.4078,7.7149,113.900,7.9419,1.1602,32.180,32.480,1.4401,0.6944,4.289,,,,,,,,,,,,,,,1.2224,0.8181,105.923,79.933,133.348,
27MAY2010,0.8467,1.1811,1.8274,1.0491,6.8296,6.0120,7.7890,46.71,90.71,1222.95,3.2920,12.853,0.6819,1.4665,6.4240,1.4019,7.6000,113.900,7.8392,1.1500,32.030,32.520,1.4569,0.6864,4.289,,,,,,,,,,,,,,,1.2370,0.8084,105.106,79.136,132.563,
28MAY2010,0.8491,1.1777,1.8170,1.0497,6.8305,6.0145,7.7850,46.31,90.81,1194.50,3.2920,12.863,0.6798,1.4710,6.4367,1.4040,7.5517,113.900,7.7942,1.1534,32.000,32.550,1.4492,0.6900,4.289,,,,,,,,,,,,,,,1.2369,0.8085,105.024,79.195,132.297,
31MAY2010,,,,,,,,,,,,,,,,,7.5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01JUN2010,0.8396,1.1910,1.8235,1.0476,6.8275,6.0651,7.7912,47.08,91.16,1216.00,3.3100,12.920,0.6813,1.4678,6.4490,1.4090,7.6718,113.750,7.8104,1.1548,32.330,32.580,1.4673,0.6815,4.289,,,,,,,,,,,,,,,1.2266,0.8153,105.379,79.396,132.833,
02JUN2010,0.8355,1.1969,1.8287,1.0404,6.8296,6.0958,7.7935,46.89,92.21,1216.50,3.2920,12.839,0.6787,1.4734,6.5011,1.4092,7.6365,113.550,7.8260,1.1575,32.180,32.590,1.4641,0.6830,4.289,,,,,,,,,,,,,,,1.2206,0.8193,105.393,79.569,132.631,
03JUN2010,0.8420,1.1876,1.8170,1.0413,6.8283,6.1024,7.7906,46.55,92.33,1198.50,3.2630,12.753,0.6824,1.4654,6.4565,1.4054,7.6780,113.650,7.8258,1.1540,32.160,32.550,1.4616,0.6842,4.289,,,,,,,,,,,,,,,1.2193,0.8201,105.213,79.622,132.151,
04JUN2010,0.8279,1.2079,1.8420,1.0516,6.8268,6.1999,7.7919,46.85,91.83,1201.50,3.2740,12.883,0.6728,1.4863,6.5816,1.4117,7.7753,113.550,7.9977,1.1614,32.250,32.620,1.4493,0.6900,4.289,,,,,,,,,,,,,,,1.1998,0.8335,105.896,80.398,132.664,
07JUN2010,0.8192,1.2207,1.8651,1.0537,6.8322,6.2188,7.8018,47.08,92.00,1235.61,3.3300,12.893,0.6640,1.5060,6.6700,1.4146,7.7955,113.650,8.0593,1.1613,32.420,32.630,1.4498,0.6898,4.289,,,,,,,,,,,,,,,1.1959,0.8362,106.280,80.601,133.264,
08JUN2010,0.8232,1.2148,1.8608,1.0517,6.8294,6.2000,7.8040,46.82,91.30,1233.99,3.3250,12.906,0.6652,1.5033,6.6539,1.4156,7.7427,113.650,8.0499,1.1510,32.430,32.600,1.4422,0.6934,4.289,,,,,,,,,,,,,,,1.1995,0.8337,106.112,80.356,133.209,
09JUN2010,0.8337,1.1995,1.8380,1.0395,6.8285,6.1760,7.8013,46.95,91.54,1247.30,3.3170,12.800,0.6725,1.4870,6.5680,1.4110,7.7603,113.550,7.9652,1.1455,32.400,32.570,1.4585,0.6856,4.289,,,,,,,,,,,,,,,1.2045,0.8302,105.699,79.861,132.934,
10JUN2010,0.8469,1.1808,1.8140,1.0336,6.8305,6.1413,7.7903,46.89,91.04,1250.40,3.3000,12.734,0.6850,1.4599,6.4965,1.4037,7.7000,113.600,7.8925,1.1418,32.380,32.480,1.4674,0.6815,4.289,,,,,,,,,,,,,,,1.2111,0.8257,105.304,79.394,132.666,
11JUN2010,0.8493,1.1774,1.8045,1.0329,6.8320,6.1571,7.7935,46.76,91.72,1245.90,3.2810,12.676,0.6890,1.4514,6.4787,1.4030,7.7100,113.480,7.9337,1.1521,32.400,32.440,1.4545,0.6875,4.289,,,,,,,,,,,,,,,1.2077,0.8280,105.361,79.646,132.456,
14JUN2010,0.8634,1.1582,1.8017,1.0251,6.8323,6.0562,7.7920,46.40,91.80,1221.20,3.2460,12.596,0.7001,1.4284,6.3910,1.3935,7.6520,113.520,7.8139,1.1378,32.200,32.390,1.4770,0.6770,4.289,,,,,,,,,,,,,,,1.2277,0.8145,104.628,78.808,131.916,
15JUN2010,0.8616,1.1606,1.7902,1.0287,6.8323,6.0318,7.7917,46.41,91.25,1229.00,3.2670,12.578,0.6965,1.4358,6.3658,1.3940,7.5742,113.520,7.7515,1.1310,32.280,32.400,1.4827,0.6744,4.289,,,,,,,,,,,,,,,1.2327,0.8112,104.525,78.642,131.908,
16JUN2010,0.8648,1.1563,1.7854,1.0236,6.8323,6.0360,7.7909,46.43,91.39,1211.00,3.2560,12.586,0.6991,1.4304,6.3892,1.3939,7.5710,113.400,7.7870,1.1267,32.220,32.380,1.4838,0.6739,4.289,,,,,,,,,,,,,,,1.2323,0.8115,104.382,78.539,131.721,
17JUN2010,0.8648,1.1563,1.7819,1.0283,6.8290,6.0145,7.7859,46.22,90.92,1212.80,3.2650,12.584,0.7023,1.4239,6.3749,1.3920,7.5815,113.500,7.7483,1.1137,32.220,32.380,1.4806,0.6754,4.289,,,,,,,,,,,,,,,1.2365,0.8087,104.300,78.450,131.654,
18JUN2010,0.8699,1.1496,1.7723,1.0237,6.8267,6.0173,7.7823,45.96,90.79,1202.55,3.2500,12.543,0.7052,1.4180,6.3778,1.3845,7.5376,113.500,7.7205,1.1107,32.120,32.380,1.4787,0.6763,4.289,,,,,,,,,,,,,,,1.2360,0.8091,104.088,78.320,131.346,
21JUN2010,0.8818,1.1340,1.7624,1.0197,6.7968,6.0077,7.7690,45.64,91.18,1173.60,3.1870,12.456,0.7127,1.4031,6.3599,1.3743,7.4820,113.450,7.6742,1.1080,31.740,32.270,1.4826,0.6745,4.289,,,,,,,,,,,,,,,1.2385,0.8074,103.572,78.165,130.381,
22JUN2010,0.8791,1.1375,1.7670,1.0201,6.8127,6.0482,7.7778,46.00,90.59,1182.95,3.2050,12.518,0.7087,1.4110,6.4503,1.3812,7.5200,113.550,7.7452,1.1047,32.080,32.310,1.4850,0.6734,4.289,,,,,,,,,,,,,,,1.2303,0.8128,103.873,78.279,130.912,
23JUN2010,0.8739,1.1443,1.7870,1.0390,6.8124,6.0439,7.7767,46.19,89.82,1187.10,3.2300,12.645,0.7136,1.4013,6.4871,1.3866,7.5275,113.610,7.7626,1.1053,31.988,32.340,1.4952,0.6688,4.289,,,,,,,,,,,,,,,1.2310,0.8123,104.233,78.546,131.371,
24JUN2010,0.8671,1.1533,1.7915,1.0429,6.8001,6.0566,7.7789,46.48,89.40,1188.90,3.2370,12.703,0.7057,1.4170,6.4993,1.3926,7.6402,113.600,7.7872,1.1048,32.026,32.380,1.4986,0.6673,4.289,,,,,,,,,,,,,,,1.2288,0.8138,104.352,78.628,131.531,
25JUN2010,0.8682,1.1518,1.7820,1.0369,6.7911,6.0358,7.7785,46.36,89.35,1215.10,3.2470,12.697,0.7099,1.4086,6.4596,1.3891,7.6262,113.600,7.7400,1.0937,32.070,32.370,1.4985,0.6673,4.289,,,,,,,,,,,,,,,1.2332,0.8109,104.214,78.343,131.601,
28JUN2010,0.8738,1.1444,1.7773,1.0337,6.7960,6.0445,7.7838,46.20,89.23,1202.85,3.2220,12.648,0.7089,1.4106,6.4162,1.3860,7.5419,113.600,7.7315,1.0860,32.040,32.350,1.5098,0.6623,4.289,,,,,,,,,,,,,,,1.2316,0.8120,104.032,78.206,131.373,
29JUN2010,0.8525,1.1730,1.8060,1.0531,6.7977,6.1116,7.7837,46.40,88.39,1216.85,3.2520,12.838,0.6942,1.4405,6.4937,1.4012,7.6347,113.500,7.7994,1.0810,32.170,32.400,1.5081,0.6631,4.289,,,,,,,,,,,,,,,1.2187,0.8205,104.775,78.875,132.160,
30JUN2010,0.8480,1.1792,1.7941,1.0606,6.7815,6.0598,7.7865,46.41,88.49,1220.85,3.2360,12.831,0.6901,1.4491,6.4824,1.3961,7.6252,113.550,7.7521,1.0774,32.270,32.400,1.4947,0.6690,4.289,,,,,,,,,,,,,,,1.2291,0.8136,104.711,78.861,132.035,
01JUL2010,0.8380,1.1933,1.8010,1.0622,6.7807,5.9764,7.7953,46.59,87.42,1227.00,3.2380,13.035,0.6867,1.4562,6.4793,1.3950,7.7501,113.450,7.7202,1.0675,32.190,32.360,1.5126,0.6611,4.289,,,,,,,,,,,,,,,1.2464,0.8023,104.543,78.248,132.484,
02JUL2010,0.8432,1.1860,1.7765,1.0647,6.7709,5.9243,7.7962,46.55,87.69,1228.50,3.2225,13.081,0.6899,1.4495,6.4361,1.3945,7.7165,113.350,7.6214,1.0635,32.210,32.380,1.5179,0.6588,4.289,,,,,,,,,,,,,,,1.2577,0.7951,104.370,78.019,132.400,
05JUL2010,,,,,,,,,,,,,,,,,7.7165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06JUL2010,0.8555,1.1689,1.7628,1.0497,6.7801,5.8924,7.7872,46.76,87.55,1222.00,3.2030,12.932,0.6972,1.4343,6.3511,1.3856,7.6210,113.400,7.5776,1.0587,32.180,32.420,1.5180,0.6588,4.289,,,,,,,,,,,,,,,1.2646,0.7908,103.860,77.462,131.995,
07JUL2010,0.8568,1.1671,1.7706,1.0525,6.7770,5.9184,7.7897,46.96,87.16,1221.55,3.2200,12.896,0.6976,1.4335,6.4179,1.3870,7.6302,113.350,7.6153,1.0545,32.160,32.460,1.5179,0.6588,4.289,,,,,,,,,,,,,,,1.2594,0.7940,103.924,77.572,131.990,
08JUL2010,0.8767,1.1406,1.7595,1.0410,6.7763,5.8770,7.7883,46.87,88.44,1209.40,3.2035,12.782,0.7085,1.4114,6.3616,1.3797,7.5521,113.430,7.5235,1.0502,32.103,32.430,1.5157,0.6598,4.295,,,,,,,,,,,,,,,1.2683,0.7885,103.531,77.244,131.540,
09JUL2010,0.8753,1.1425,1.7587,1.0328,6.7720,5.8979,7.7736,46.66,88.48,1197.50,3.1930,12.782,0.7088,1.4108,6.3429,1.3802,7.5800,113.400,7.4780,1.0577,32.050,32.320,1.5095,0.6625,4.289,,,,,,,,,,,,,,,1.2639,0.7912,103.424,77.209,131.341,
12JUL2010,0.8733,1.1451,1.7648,1.0377,6.7709,5.9279,7.7710,46.66,88.53,1203.35,3.2020,12.828,0.7095,1.4094,6.3599,1.3831,7.6241,113.150,7.5093,1.0621,32.080,32.340,1.5016,0.6660,4.289,,,,,,,,,,,,,,,1.2573,0.7954,103.688,77.529,131.508,
13JUL2010,0.8821,1.1337,1.7510,1.0281,6.7720,5.8629,7.7732,46.74,88.24,1212.50,3.2025,12.707,0.7195,1.3899,6.2543,1.3755,7.5302,113.050,7.4060,1.0524,32.130,32.350,1.5175,0.6590,4.289,,,,,,,,,,,,,,,1.2719,0.7862,103.145,76.812,131.246,
14JUL2010,0.8854,1.1294,1.7603,1.0304,6.7714,5.8415,7.7699,46.71,88.59,1201.55,3.1970,12.696,0.7244,1.3805,6.2244,1.3732,7.5151,112.950,7.3612,1.0556,32.110,32.290,1.5284,0.6543,4.289,,,,,,,,,,,,,,,1.2755,0.7840,103.083,76.783,131.145,
15JUL2010,0.8781,1.1388,1.7715,1.0401,6.7774,5.7790,7.7694,46.50,87.41,1201.50,3.2000,12.766,0.7226,1.3839,6.1964,1.3751,7.5616,112.850,7.3102,1.0421,32.110,32.230,1.5376,0.6504,4.289,,,,,,,,,,,,,,,1.2893,0.7756,102.957,76.450,131.314,
16JUL2010,0.8707,1.1485,1.7858,1.0536,6.7750,5.7648,7.7758,46.70,86.40,1202.50,3.2045,12.926,0.7112,1.4061,6.2631,1.3768,7.6052,112.700,7.3499,1.0522,32.080,32.220,1.5289,0.6541,4.289,,,,,,,,,,,,,,,1.2919,0.7741,103.225,76.622,131.694,
19JUL2010,0.8692,1.1505,1.7857,1.0557,6.7780,5.7482,7.7748,47.10,86.77,1216.00,3.2230,12.911,0.7065,1.4154,6.2972,1.3769,7.6602,112.700,7.3450,1.0524,32.140,32.270,1.5222,0.6569,4.289,,,,,,,,,,,,,,,1.2963,0.7714,103.333,76.658,131.891,
20JUL2010,0.8788,1.1379,1.7789,1.0526,6.7781,5.7742,7.7736,47.23,87.22,1206.40,3.2100,12.845,0.7123,1.4039,6.2888,1.3745,7.5830,112.800,7.3704,1.0481,32.160,32.270,1.5255,0.6555,4.289,,,,,,,,,,,,,,,1.2905,0.7749,103.274,76.741,131.641,
21JUL2010,0.8824,1.1333,1.7735,1.0422,6.7769,5.8120,7.7739,47.08,87.30,1203.50,3.2150,12.779,0.7177,1.3933,6.2500,1.3753,7.5303,112.750,7.3669,1.0520,32.140,32.290,1.5201,0.6579,4.289,,,,,,,,,,,,,,,1.2818,0.7802,103.181,76.741,131.426,
22JUL2010,0.8920,1.1211,1.7639,1.0373,6.7795,5.7758,7.7739,47.12,87.00,1202.95,3.2040,12.752,0.7239,1.3814,6.1778,1.3730,7.4424,112.720,7.3131,1.0403,32.100,32.240,1.5283,0.6543,4.289,,,,,,,,,,,,,,,1.2903,0.7750,102.859,76.304,131.290,
23JUL2010,0.8946,1.1178,1.7618,1.0376,6.7803,5.7924,7.7667,46.90,87.31,1198.50,3.1950,12.767,0.7286,1.3725,6.1970,1.3709,7.4321,112.720,7.3471,1.0529,32.090,32.190,1.5425,0.6483,4.289,,,,,,,,,,,,,,,1.2874,0.7768,102.895,76.397,131.245,
26JUL2010,0.8998,1.1114,1.7680,1.0312,6.7788,5.7389,7.7660,47.04,87.20,1191.00,3.1950,12.696,0.7321,1.3659,6.1611,1.3611,7.3370,112.800,7.2821,1.0480,32.060,32.180,1.5490,0.6456,4.289,,,,,,,,,,,,,,,1.2983,0.7702,102.511,75.942,130.991,
27JUL2010,0.9017,1.1090,1.7640,1.0357,6.7781,5.7383,7.7651,46.25,87.88,1181.95,3.1820,12.653,0.7329,1.3644,6.1599,1.3623,7.3200,112.760,7.2998,1.0622,31.980,32.160,1.5538,0.6436,4.289,,,,,,,,,,,,,,,1.2983,0.7702,102.503,76.159,130.671,
28JUL2010,0.8929,1.1199,1.7623,1.0356,6.7780,5.7310,7.7657,46.70,87.62,1185.00,3.1930,12.677,0.7273,1.3749,6.1526,1.3660,7.3310,112.500,7.2946,1.0578,32.000,32.230,1.5611,0.6406,4.289,,,,,,,,,,,,,,,1.2998,0.7693,102.508,76.066,130.813,
29JUL2010,0.8981,1.1135,1.7678,1.0368,6.7760,5.7024,7.7656,46.53,86.87,1185.35,3.1890,12.728,0.7220,1.3850,6.1121,1.3629,7.3319,112.520,7.2490,1.0412,31.940,32.210,1.5591,0.6414,4.289,,,,,,,,,,,,,,,1.3064,0.7655,102.352,75.780,130.849,
30JUL2010,0.9051,1.1049,1.7585,1.0293,6.7735,5.7010,7.7672,46.35,86.43,1182.00,3.1825,12.642,0.7261,1.3772,6.0455,1.3595,7.2915,112.750,7.1972,1.0410,31.950,32.240,1.5714,0.6364,4.289,,,,,,,,,,,,,,,1.3069,0.7652,102.040,75.465,130.568,
02AUG2010,0.9135,1.0947,1.7460,1.0227,6.7740,5.6548,7.7638,46.09,86.42,1172.50,3.1595,12.577,0.7339,1.3626,5.9625,1.3506,7.2762,112.450,7.0986,1.0379,31.760,32.190,1.5897,0.6290,4.289,,,,,,,,,,,,,,,1.3174,0.7591,101.556,74.981,130.124,
03AUG2010,0.9150,1.0929,1.7568,1.0219,6.7728,5.6280,7.7605,46.11,85.88,1167.20,3.1570,12.582,0.7350,1.3605,5.9540,1.3490,7.2821,112.300,7.0860,1.0384,31.750,32.160,1.5941,0.6273,4.289,,,,,,,,,,,,,,,1.3239,0.7553,101.381,74.727,130.077,
04AUG2010,0.9160,1.0917,1.7582,1.0184,6.7720,5.6633,7.7636,46.02,86.26,1167.25,3.1670,12.546,0.7348,1.3609,5.9941,1.3521,7.2642,112.300,7.1408,1.0514,31.790,32.130,1.5887,0.6294,4.289,,,,,,,,,,,,,,,1.3158,0.7600,101.485,74.940,130.018,
05AUG2010,0.9131,1.0952,1.7565,1.0154,6.7705,5.6632,7.7637,46.06,85.83,1166.00,3.1560,12.544,0.7269,1.3757,6.0027,1.3528,7.2497,112.300,7.1369,1.0475,31.760,32.050,1.5860,0.6305,4.289,,,,,,,,,,,,,,,1.3157,0.7601,101.389,74.818,129.966,
06AUG2010,0.9165,1.0911,1.7585,1.0272,6.7680,5.6094,7.7629,45.94,85.25,1161.00,3.1480,12.667,0.7295,1.3708,5.9549,1.3475,7.2425,112.300,7.0805,1.0365,31.700,31.990,1.5979,0.6258,4.289,,,,,,,,,,,,,,,1.3282,0.7529,101.328,74.633,130.084,
09AUG2010,0.9170,1.0905,1.7540,1.0266,6.7670,5.6273,7.7613,46.07,85.88,1160.00,3.1400,12.631,0.7298,1.3702,5.9617,1.3477,7.1804,112.250,7.0959,1.0457,31.650,31.930,1.5945,0.6272,4.289,,,,,,,,,,,,,,,1.3241,0.7552,101.403,74.839,129.968,
10AUG2010,0.9086,1.1006,1.7613,1.0347,6.7720,5.6891,7.7638,46.30,85.88,1168.60,3.1555,12.690,0.7204,1.3881,6.0528,1.3560,7.2130,112.350,7.1944,1.0575,31.750,31.950,1.5776,0.6339,4.289,,,,,,,,,,,,,,,1.3095,0.7637,101.937,75.454,130.343,
11AUG2010,0.9006,1.1104,1.7670,1.0455,6.7745,5.7748,7.7662,46.66,85.36,1182.00,3.1700,12.731,0.7175,1.3937,6.1636,1.3645,7.2766,112.300,7.3475,1.0584,31.800,31.910,1.5688,0.6374,4.289,,,,,,,,,,,,,,,1.2899,0.7753,102.484,76.112,130.693,
12AUG2010,0.8964,1.1156,1.7685,1.0433,6.7843,5.7906,7.7679,46.70,85.83,1185.90,3.1825,12.717,0.7098,1.4088,6.1580,1.3608,7.2770,112.300,7.3736,1.0485,31.920,31.890,1.5573,0.6421,4.289,,,,,,,,,,,,,,,1.2866,0.7772,102.613,76.242,130.810,
13AUG2010,0.8955,1.1167,1.7718,1.0400,6.7957,5.8357,7.7723,46.61,86.20,1183.70,3.1660,12.723,0.7080,1.4124,6.2050,1.3625,7.3100,112.300,7.4364,1.0526,31.900,31.880,1.5580,0.6418,4.289,,,,,,,,,,,,,,,1.2767,0.7833,102.783,76.466,130.890,
16AUG2010,0.8976,1.1141,1.7580,1.0429,6.8038,5.8011,7.7723,46.68,85.33,1186.90,3.1800,12.653,0.7086,1.4112,6.1458,1.3612,7.2650,112.400,7.3583,1.0378,31.920,31.790,1.5679,0.6378,4.289,,,,,,,,,,,,,,,1.2838,0.7789,102.537,76.141,130.774,
17AUG2010,0.9067,1.1029,1.7513,1.0311,6.7920,5.7785,7.7699,46.60,85.51,1176.00,3.1548,12.583,0.7144,1.3998,6.1300,1.3528,7.2540,112.350,7.3120,1.0434,31.860,31.720,1.5586,0.6416,4.289,,,,,,,,,,,,,,,1.2890,0.7758,102.146,75.821,130.316,
18AUG2010,0.8995,1.1117,1.7513,1.0286,6.7911,5.7860,7.7691,46.54,85.31,1174.00,3.1430,12.598,0.7159,1.3968,6.1528,1.3489,7.2539,112.400,7.3380,1.0404,31.850,31.590,1.5619,0.6402,4.289,,,,,,,,,,,,,,,1.2872,0.7769,102.087,75.777,130.242,
19AUG2010,0.8928,1.1201,1.7626,1.0397,6.7897,5.8043,7.7697,46.35,85.27,1172.15,3.1298,12.731,0.7071,1.4142,6.1745,1.3545,7.2870,112.350,7.3777,1.0310,31.890,31.540,1.5612,0.6405,4.298,,,,,,,,,,,,,,,1.2837,0.7790,102.416,76.088,130.568,
20AUG2010,0.8881,1.1260,1.7615,1.0499,6.7900,5.8730,7.7759,45.70,85.63,1183.20,3.1408,12.771,0.7025,1.4235,6.2542,1.3583,7.3325,112.250,7.4316,1.0372,31.920,31.520,1.5515,0.6445,4.289,,,,,,,,,,,,,,,1.2687,0.7882,102.899,76.771,130.739,
23AUG2010,0.8930,1.1198,1.7640,1.0512,6.7995,5.8830,7.7747,46.50,85.16,1181.60,3.1308,12.875,0.7080,1.4124,6.2421,1.3570,7.3406,112.400,7.4046,1.0391,31.900,31.450,1.5532,0.6438,4.289,,,,,,,,,,,,,,,1.2663,0.7897,103.017,76.760,131.024,
24AUG2010,0.8862,1.1284,1.7622,1.0563,6.7966,5.8754,7.7769,46.86,84.16,1191.00,3.1418,12.918,0.7069,1.4146,6.2868,1.3591,7.3492,112.400,7.4490,1.0307,31.980,31.510,1.5471,0.6464,4.289,,,,,,,,,,,,,,,1.2675,0.7890,103.119,76.714,131.322,
25AUG2010,0.8807,1.1355,1.7680,1.0640,6.7995,5.8849,7.7770,46.87,84.56,1196.15,3.1458,13.029,0.6980,1.4327,6.3464,1.3607,7.3494,112.530,7.4650,1.0273,32.020,31.470,1.5460,0.6468,4.289,,,,,,,,,,,,,,,1.2652,0.7904,103.424,77.005,131.621,
26AUG2010,0.8881,1.1260,1.7590,1.0545,6.7998,5.8547,7.7780,46.78,84.61,1190.10,3.1388,12.975,0.7043,1.4198,6.2925,1.3550,7.3120,112.550,7.4013,1.0253,32.000,31.340,1.5574,0.6421,4.289,,,,,,,,,,,,,,,1.2717,0.7863,103.053,76.582,131.352,
27AUG2010,0.8979,1.1137,1.7493,1.0547,6.7977,5.8339,7.7788,46.80,85.10,1195.10,3.1383,13.001,0.7106,1.4073,6.2452,1.3528,7.3070,112.600,7.3454,1.0268,31.980,31.220,1.5528,0.6440,4.289,,,,,,,,,,,,,,,1.2765,0.7834,103.045,76.544,131.387,
30AUG2010,0.8940,1.1186,1.7570,1.0561,6.8029,5.8696,7.7787,46.87,84.67,1191.00,3.1398,13.144,0.7089,1.4106,6.2912,1.3540,7.3355,112.650,7.3908,1.0244,32.020,31.280,1.5473,0.6463,4.289,,,,,,,,,,,,,,,1.2686,0.7883,103.287,76.716,131.707,
31AUG2010,0.8910,1.1223,1.7529,1.0640,6.8069,5.8580,7.7781,47.02,84.10,1198.00,3.1490,13.167,0.6995,1.4296,6.2877,1.3546,7.3725,112.700,7.3690,1.0150,32.010,31.270,1.5358,0.6511,4.289,,,,,,,,,,,,,,,1.2704,0.7872,103.407,76.779,131.897,
